author_id,author_name
53f37adbdabfae4b349e1f64,Carla Savage
53f436d9dabfaec22ba8533d,Terry Min Yih Wang
5433fd4fdabfaebba5834c06,Krassimir T. Atanassov
53f44f2edabfaee4dc7f47d9,CollÃ¨ge Saint-AndrÃ©
53f42dbddabfaee4dc71e4b5,Darko Pavic
53f46db9dabfaedf43662708,Marcel Campen
53f43191dabfaee1c0a69e06,Jakob Nielsen
56017eb145cedb3395e65542,"Verzi, S.J."
56017eb245cedb3395e65548,"Georgiopoulos, M."
56017eb245cedb3395e6554b,"Healy, M.J."
54057211dabfae44f080c82e,J. Brzozowski
53f46ab8dabfaee2a1dc0527,Z. Ã‰sik
53f38fc3dabfae4b34a4dd94,Bernd StauÃŸ
53f4d5f8dabfaeedd8784020,Volker Schlecht
53f43424dabfaee43ec19c12,Ira Pramanick
53f435f6dabfaeb22f46dd2a,Helin DutaÄŸaci
53f431f1dabfaee4dc75346f,BÃ¼lent Sankur
53f38ca1dabfae4b34a3a54c,Masayuki Ihara
5448acaddabfae87b7e601c1,Minoru Kobayashi
544875a3dabfae87b7e28745,Yoshinori Sakai
53f4646ddabfaec09f237c76,Hiroshi Matsuno
53f451e0dabfaee1c0b1b70a,Balder ten Cate
53f4375bdabfaec09f185ae0,David Lisbe
53f564d7dabfae60a6f8045b,Zeeshan Ahmed
53f4697fdabfaec09f24c1c2,Vladimir I. Clue
53f43a00dabfaee0d9b85d53,Anatoly Levin
56017eb245cedb3395e65551,Isaac Levi
53f47d43dabfaec09f295a57,Claude Flament
53f460b6dabfaec22bb11512,Jeffrey B. Remmel
53f42e53dabfaeb22f414a40,Harsh Pareek
53f4417cdabfaeecd699db54,Pradeep D. Ravikumar
53f37bdddabfae4b349e52f9,M. S. Ravi
5432e0afdabfaeb54216858a,J. Rosenthal
53f43192dabfaee43ebfb1e3,J. M. Schumacherw
53f47348dabfaeecd6a3e238,Steven Wartik
5440fee5dabfae7d84bd1433,Edward Fox
53f436a6dabfaee2a1ce8a4f,Lenwood Heath
53f43949dabfaee2a1d0205b,Qi-Fan Chen
562d5cc345cedb3398dd7985,Athula Ginige
53f438fddabfaeb22f48a719,David B. Lowe
540601fbdabfae91d3027459,John Robertson
53f45034dabfaeb22f4e83bb,W. F. Bronsvoort
53f4ce04dabfaeedd177b686,F. H. Post
53f46e73dabfaee43ed16895,Joseph Gil
53f42ebddabfaee02ac726c6,William Steiger
548770d3dabfae8a11fb3a6a,Avi Wigderson
53f3a3cedabfae4b34acb757,H. J. A. M. Heumans
53f46219dabfaedf43634eae,P. Nacken
53f437c9dabfaee43ec3cc0b,A. Toet
5406b757dabfae8faa61d8e6,L. Vincent
53f43c56dabfaec09f1b16d1,Gabriel L Hart
53f464f0dabfaefedbb831fa,Danielle F Pace
5440cde6dabfae805a6f934a,Paul M Vespa
53f43039dabfaee0d9b20b58,Andrei Irimia
53f328e6dabfae9a8448174f,John D Van Horn
53f435f6dabfaee43ec2c2bb,Stephen R Aylward
53f4441fdabfaefedbb0c2cc,Reuben Tozman
53f44ab3dabfaedf435de21a,Kim M. Ricker
53f4569bdabfaec09f2074d2,K. Somasundaram
5486b6d9dabfaed7b5fa2b58,Xiaoyi Jiang
53f48d17dabfaea7cd1d1306,Horst Bunke
53f46aebdabfaeb1a7c9eb47,T. Mesiar
53f439a3dabfaedce554d230,Dmitry Namiot
5440f826dabfae805a7139e8,Yoav Y. Schechner
53f48082dabfae963d25a84d,Shree K. Nayar
53f44abedabfaee02ad2aa37,Haruhisa Shimoda
53f473fadabfaec09f274ba3,Claudia DÃ­az
53f3b424dabfae4b34b2ebe2,Andrei Serjantov
53f46d75dabfaee4dc86a424,Wilfried Sieg
53f4cafddabfaee576780490,Jos B.T.M. Roerdink
53f43823dabfaedce553f463,Hamid Reza Naji
53f44547dabfaee4dc7cc930,B. Earl Wells
53f35b84dabfae4b34970e13,Mohamed Aborizka
53f42de0dabfaee1c0a3a07c,Ralf MÃ¶ller
53f46250dabfaeecd69fd122,Anni-Yasmin Turhan
53f43227dabfaeb1a7bc7fa6,Sebastian Lange
53f7eeb7dabfae92b40f5148,Martin Middendorf
53f488abdabfaea3a623e72d,Corinna Cortes
53f4a293dabfaec3bc77b820,Daryl Pregibon
53f43446dabfaedce551a9b3,Simon R. Blackburn
53f4338bdabfaee43ec12a0b,Anastasia Panoui
53f37e96dabfae4b349eeb23,Maura B. Paterson
5434fd1edabfaebba588a071,Douglas R. Stinson
53f48bbadabfaea7cd1ccb54,Luc De Raedt
53f3b026dabfae4b34b176f5,Mahboub Baccouch
53f426c6dabfaeb22f3c760f,Albert Fert
53f387ecdabfae4b34a1e614,JÃ¼rgen Witte
53f7e0f1dabfae92b40ee301,Patrizio Campisi
53f446ecdabfaedf435ce5e0,Emanuele Maiorana
53f46a52dabfaeb22f54df35,Harold MouchÃ¨re
53f49c50dabfaebfa277b448,Christian Viard-Gaudin
53f432b6dabfaec22ba5bf46,Alessandro Neri
5488362ddabfaed7b5fa362d,JÃ¶rg Schwenk
53f556c4dabfaea7cd1d7a25,Patrick Meyer
53f431afdabfaee02ac97695,Yuichi Futa
560180c545cedb3395e65a6c,Hiroyuki Okazaki
53f4adb2dabfaedce563f944,Daichi Mizushima
5405a13bdabfae44f081b516,Yasunari Shidama
53f43a14dabfaeee229cd0f1,Xifeng Yan
53f42f36dabfaedce54dcd0c,Jiawei Han
53f49386dabfaeb2f3f80498,Udo Hahn
53f43a7adabfaee0d9b8b15c,Pierre Matet
53f38dfedabfae4b34a42c1a,Xianfeng Gu
54886798dabfaed7b5fa380c,Steven J. Gortler
54857718dabfaed7b5fa2261,Hugues Hoppe
53f35262dabfae4b3494dcb8,Robert Marcus
53f4e094dabfaefae777b4f4,Kirk W. Cameron
53f432dbdabfaee1c0a795cf,Alberto Rodriguez
5408d4c4dabfae450f445c0d,Matthew T Mason
53f49af6dabfaedce562643c,Stefanie Gerke
54334400dabfaeb542181983,Colin McDiarmid
53f43469dabfaedce551c0c3,Razvan Diaconescu
5485fc8fdabfae8a11fb2e36,Justin Zobel
53f4345ddabfaee0d9b52089,Brenda Laurel
53f47032dabfaeb2ac11beb6,Lise Getoor
53f45d0adabfaee2a1d8c4e9,Alan D. Miller
53f46be1dabfaedf4365b378,M. Laxmaiah
53f44718dabfaec09f1cbed6,A. Govardhan
53f432abdabfaeb1a7bce759,Garth Paine
53f4476cdabfaee1c0af08fe,Zachi Baharav
53f38a3ddabfae4b34a2bcac,Avi Levy
53f465d8dabfaedf43643baa,Jonathan Yen
53f44a4fdabfaedf435dc9ab,Chit Wei Saw
53f45348dabfaee02ad4cfc8,John Bartlit
53f432acdabfaedd74d7a258,Aleksandr Segal
53f45b9fdabfaefedbb62a89,Dirk HÃ¤hnel
53f43446dabfaeb2ac03e9d3,Jean Zinn-justin
53f43f38dabfaeecd6999a4c,Riccardo Guida
5447f8dedabfae87b7db83d3,Andrew Koenig
53f39c81dabfae4b34a9d374,Mary L. Swift
53f42e14dabfaee4dc722a68,Michael Thielscher
560180c845cedb3395e65a81,Sam Devlin
560180c845cedb3395e65a84,Peter I. Cowling
560180c845cedb3395e65a87,Daniel Kudenko
560180c845cedb3395e65a8a,Nikolaos Goumagias
560180c845cedb3395e65a8d,Alberto Nucciarelli
560180c845cedb3395e65a90,Ignazio Cabras
560180c845cedb3395e65a93,Kiran Jude Fernandes
560180c845cedb3395e65a96,Feng Li
53f44a65dabfaee02ad29422,Seiichi Okoma
5440a2f6dabfae805a6e1e69,Nadia El-Mabrouk
541061b5dabfae92b427b119,Joseph H. Nadeau
560180cb45cedb3395e65b02,Eugene Fink
5447f1f7dabfae87b7db4142,Derick Wood
53f438cadabfaeee229c1903,Dong Woo Shin
53f44206dabfaec22baba64b,G. E. Liepins
53f43087dabfaedce54ed218,Michael Morrow
53f3289ddabfae9a8447fe25,Gregory Garvey
548d281cdabfae8a11fb4ea1,"Brien"", "
53f43b6edabfaedf435b0dba,Mori Yukari
53f4416ddabfaee2a1d25075,Fong Wah Hui
53f42a86dabfaeb22f3d9cba,Anthony Mendes
53f462f3dabfaeee22a46def,Kent E. Morrison
53f4cee7dabfaeedd777c538,A. P. Santhakumaran
53f4a46bdabfaedce5632c48,P. Titus
53f43336dabfaedd74d7fab8,Laurence Matthews
53f42c94dabfaee02ac55348,Hans JÃ¼rgen Schneider
53f48c8edabfaea7cd1cf3d1,Howard J. Hamilton
53f48f56dabfaeae6877b499,Robert J. Hilderman
53f4760ddabfaedf4368363b,Liangchun Li
53f445a2dabfaee02ad15eb1,Dee Jay Randall
53f4334fdabfaee43ec0fc66,Amelia Carolina Sparavigna
53f461f5dabfaee02ad8284b,Roberto Marazzato
53f46a9cdabfaedf43656838,Jarke J. van Wijk
5601813045cedb3395e65caa,Javier Romero
53f45434dabfaee2a1d6b890,Baptiste Blanpain
53f43a5edabfaeecd69845cb,Jean-Philippe Dubernard
53f44d39dabfaee43ec98e92,Norman Willis
53f448ebdabfaeb22f4ca5e4,Roman Verostko
53f4d17cdabfaeedd477f32f,Rodrigo de Toledo
562c91f545cedb3398c6464d,Bin Wang
5405dc34dabfae92b42064e9,Bruno Levy
548f0605dabfaef989f09737,George V. Neville-Neil
53f47990dabfaec09f28948d,John M. Weiss
53f44728dabfaedf435cf43a,AndrÃ© Hinkenjann
53f42da5dabfaee02ac6470a,Heinrich MÃ¼ller
53f446d4dabfaee43ec7f73b,John Evenden
53f4691cdabfaee02ad9fa08,J. Yadgari
5601813245cedb3395e65d00,A. Amir
53f43210dabfaee02ac9c127,R. Unger
53f43b5bdabfaee02acfb9e3,James Stanier
562b089345cedb33989689b7,Ronald Garcia
54480445dabfae87b7dc434e,Ã‰ric Tanter
560be3c545cedb3397413511,Jonathan Aldrich
53f35dbadabfae4b34978dea,Delia Sabina Stinga
53f430aedabfaee43ebefb61,"t Hooft"", "
53f448fadabfaeecd69b72cf,Otmar Spinas
53f47770dabfaec09f282bbc,Don Damborg
53f7eb28dabfae9060af81a4,James Harley
53f447a4dabfaec09f1ce065,Alan V. Oppenheim
53f42ff7dabfaec22ba38a7b,Paul J. W. ten Hagen
5601813045cedb3395e65cad,Martin NÃ¶llenburg
5601813b45cedb3395e65e13,"Fontaine, G."
53f43123dabfaee0d9b2c8b4,Ares Lagae
53f42dabdabfaee43ebc8b34,Olivier Dumont
53f56691dabfae6301f80470,Philip DutrÃ©
53f471dadabfaefedbb9bf79,Vincent Levy
53f43369dabfaeee2298c429,Mohsen Alimomeni
548f3ccfdabfaef989f0986d,Reihaneh Safavi-Naini
53f3901fdabfae4b34a4f8f4,Jim Tiller
54068594dabfae92b420dc37,Arthur L. Liestman
5448a426dabfae87b7e56917,Thomas C. Shermer
54338331dabfaebba5813d51,Mustafa Demirci
53f4367fdabfaec09f17dc60,K. HÃ¶llig
53f45138dabfaee0d9bdf3ae,H. MÃ¶gerie
53f436d8dabfaee1c0aa15e8,Jane Webster
53f4d007dabfaeedd677d9e4,W. Kwasowiec
54316415dabfae8f2914917e,Tomoyuki Yamakami
54875bf6dabfae9b4013453e,R. J. Faudree
5601813b45cedb3395e65e10,R. J. Gould
53f37280dabfae4b349c5b53,M. S. Jacobson
53f42847dabfaec09f0dc7a3,J. Lehel
53f434f7dabfaedd74d93d8f,L. M. Lesniak
54845e2ddabfaed7b5fa1a19,John L. Pfaltz
53f438e2dabfaedce5546cc9,Armin Gabrielian
53f4347fdabfaec09f16b67c,Seymour Ginsburg
53f43009dabfaee02ac821cf,Joshua Brandoff
543427a8dabfaebba5848647,Hiroki Sayama
53f46d8fdabfaedd74e8659d,Anthony Chad Sampanes
5406aad7dabfae92b421d044,Michael Oâ€™Neill
53f9cd82dabfae7f97afec2b,Anthony Brabazon
53f459cddabfaeb2ac0e36a0,Robert Gowdy
54862606dabfaed7b5fa276f,Robert A. Scholtz
53f45335dabfaeecd69df2f8,Lloyd R. Welch
53f45000dabfaee4dc7f7f55,Giovanni Panti
53f43a24dabfaee2a1d09495,Endre M. Lidal
53f46737dabfaee2a1db209e,Mattia Natali
53f432dddabfaec09f158f02,Daniel Patel
54055ccddabfae92b41c9e65,Helwig Hauser
5408737edabfae450f41bc35,Ivan Viola
540838eedabfae450f400e07,David Peleg
53f492d7dabfaeb22f571fd1,Alejandro A. SchÃ¤ffer
53f452b7dabfaee4dc803359,Darryl D. Holm
53f47b64dabfaee43ed45902,Rossen I. Ivanov
53f42efbdabfaeb22f41cceb,James R. Percival
562c60d245cedb3398c06c41,Ayse Basar Bener
540602b9dabfae91d3027910,Maurizio Morisio
53f45646dabfaeecd69eac14,Andriy V. Miranskyy
53f44c86dabfaeb22f4d91eb,Ian Douglas
53f44ab6dabfaeee22a08ae8,Zhengjie Liu
53f7a28adabfae938c6c94f2,Eli Gafni
53f49dbadabfaeb22f57323f,Rachid Guerraoui
53f46582dabfaedd74e6642a,Michiel van Malkenhorst
548a2b7cdabfaed7b5fa3f96,Paul Langacker
5488074fdabfaed7b5fa3439,Nicol N. Schraudolph
53f451c8dabfaedf435f9ad2,Risi Kondor
53f4b064dabfaedce564321b,Karsten M. Borgwardt
53f44943dabfaeb22f4cbcf3,Neil Berrington
53f49559dabfaee0d9c747c4,Julian A. Padget
53f42bb0dabfaedd74d1cf6c,Jan Maluszynski
53f42cefdabfaee1c0a2cece,Joram Hirschfeld
53f435eddabfaee1c0a9964e,Piet Hut
54055f1adabfae91d3fdaaf3,Xiong Bin
54096f4cdabfae450f484ba6,Zheng Zhongyi
544834dddabfae87b7de6d1b,Kevin Mcgee
53f6402bdabfae534e415b0f,F. Yonezawa
5601813445cedb3395e65d1d,S. Sakamoto
53f43273dabfaeb22f448bda,S. NosÃ©
54844c4edabfae9b40132e65,Joris Van Der Hoeven
53f38c35dabfae4b34a37a60,Lars Noschinski
5447fe7fdabfae87b7dbe090,Jian Yin
53f45b89dabfaee1c0b408d5,Xianli Fan
562055d045cedb3398260a20,Yiqun Chen
53f44d6cdabfaec09f1e46b7,Jiangtao Ren
53f43996dabfaee2a1d04400,M. Lacroix
5434fafedabfaebba5888d48,A. Pirotte
53f789a5dabfae938c6bd486,Hector Rodriguez
53f4559fdabfaeee22a315c2,Alan Chatham
53f448dadabfaec22bad2379,Ben A.M. Schouten
53f43809dabfaee1c0aac74b,Cagdas Toprak
53f45e03dabfaefedbb6a89e,Menno Deen
53f434a3dabfaee4dc7728a1,Rohit Khot
53f43387dabfaee1c0a80aa1,Sebastiaan Pijnappel
53f56c55dabfae703bf8045c,Michael van Lent
53f45bc4dabfaeb22f515009,Nicholas Desbiens
53f6612bdabfae8dcd35af0a,Hyunjung Shin
53f38f4ddabfae4b34a4afaa,N. Jeremy Hill
53f437a9dabfaec22ba8d0a1,Andreas Martin Lisewski
54069ca0dabfae8faa61405d,Frank Heinrich
5408a9ebdabfae92b42500a8,Klaus Otto
53f64135dabfae8d529bf12c,Mihir Bellare
53f7a489dabfae9060ad6f58,Phillip Rogaway
53f7ce5fdabfae938c6de099,Peter Mertens
53f4368fdabfaedce55308e3,Tarmo Uustalu
54056871dabfae8faa5ce824,Martin Neumann
53f436c9dabfaee02accd4fc,Andrzej W. Jankowski
53f42c20dabfaedf435036a5,Walter Penney
53f45639dabfaeecd69ea971,F. G. Asenjo
53f43aa0dabfaedd74dc8f1c,Charles L. Bernier
53f42dc6dabfaec22ba1d073,Darcy Gerbarg
53f42dd1dabfaee4dc71f5d6,Vera Molnar
53f47097dabfaec09f26725c,Mark Marcin
53f44f6adabfaee1c0b10e93,Thomas Porett
53f42767dabfaeb1a7b5a35a,Sarah Gordon
5410cf7edabfae44f08e33ee,Paul Walker
5440e286dabfae805a7038ae,Jonathan Raper
53f32869dabfae9a8447ec9c,Patricia Griffiths Selinger
5486416fdabfaed7b5fa28c3,Fritz Henglein
53f44bffdabfaee1c0b039b3,Salvatore Mamone
5405c987dabfae450f3d1f7b,Nir Shavit
53f449bbdabfaee1c0afa814,Asaph Zemach
53f429c8dabfaeb1a7b64611,Hans L. Bodlaender
53f450ffdabfaeecd69d6987,Joost Engelfriet
53f42c57dabfaeb2acfda91f,Gianfranco Doretto
53f43a86dabfaeecd6986226,Alessandro Chiuso
53f430b8dabfaedd74d61284,Ying Nian Wu
5447e8c4dabfae87b7dab523,Stefano Soatto
53f49681dabfaeb4c177bb65,H. V. Jagadish
53f4316bdabfaeb1a7bbe6bd,David States
53f48d8ddabfaea7cd1d31e5,Burkhard Rost
53f45354dabfaeee22a28d66,Andrew Kennedy
53f4a4dddabfaec65577b497,Dennis Shasha
53f43463dabfaedd74d8d52d,Steve Rozen
5601863a45cedb3395e667b5,"Lehmann, Daniel J."
5601863a45cedb3395e667b8,"Smyth, Michael B."
53f45bdbdabfaeecd69fa95e,Sergio Antoy
5447fcc4dabfae87b7dbc2ff, Staff
53f436ebdabfaeb22f47643d,Zhixiang Hou
53f42c07dabfaee0d9ae8604,Alison Clear
53f42fc6dabfaedce54e38e6,Kate Sanders
53f46eecdabfaee02adb68e1,Jean-Michel Knippel
5601863b45cedb3395e667bb,Paul Frenger
5406b9b3dabfae44f0854592,Janice I. Glasgow
53f48d8edabfaea7cd1d3220,Burkhard Rost
53f3586cdabfae4b349653d8,Peter G. Neumann
53f46963dabfaee4dc85a131,Jakub Segen
560255c145cedb3395f714ab,Sanjiv Kumar
54878566dabfae8a11fb3b0b,Vladimir Kolmogorov
53f45840dabfaee1c0b34b4c,Yasuo Takada
53f454c5dabfaee2a1d6dbff,Sawako Matsumura
53f42da9dabfaee43ebc8889,Shinri Sano
53f43346dabfaec22ba619d5,Norimichi Idehara
53f35c72dabfae4b3497424f,Tim Purcell
53f4636ddabfaee2a1da2f65,Thomas Kammer
5440f99ddabfae805a71536c,Keiko Takahashi
53f46992dabfaeb22f54ac62,Christoph Grimmer
53f45181dabfaee02ad46193,Khalil Djelloul
53f42efcdabfaee02ac755d5,Kirsten Bergmann
53f45c85dabfaeb22f517780,Marcus BlÃ¼mel
53f47147dabfaedf43670046,Peter KÃ¶nig
53f453dedabfaeb22f4f6f49,Muhammad Zaheer Aziz
5631fa1745cedb3399f7d2dd,Forouzan Golshani
53f45564dabfaee1c0b298ca,Klaus Dittrich
5434cf1cdabfaebba5869c7a,Kai Rannenberg
53f42d73dabfaedf435179a5,Stephan Weller
5486aba9dabfae8a11fb3416,Stefan Schlobach
53f44e40dabfaedf435eb741,Hubert B. Keller
53f44cc0dabfaedce558f60c,Mathias Fuchs
53f42f96dabfaee2a1c985db,Niels Windfeld Lund
53f43530dabfaeb22f4673bd,Shahar Zaks
53f4389edabfaefedbadd999,Ha Byeongwon
53f437a9dabfaee1c0aa8bf6,Carmen Thompson
53f432d4dabfaee43ec0a9d1,Jean-Christophe Aval
53f43224dabfaee1c0a71472,Adrien Boussicault
53f4793cdabfaee4dc897914,Sandrine Dasse-Hartaut
53f42d74dabfaee02ac61e78,James P Conlan
5601863b45cedb3395e667c9,Robert Winter
53f45fbedabfaee43ecdd40a,Felix Wortmann
53f483ecdabfaeb22f5709c4,Lior Rokach
53f43316dabfaeb1a7bd2a95,Oded Maimon
5606df4f45cedb339697f301,Lior Rokach
53f43e49dabfaee02ad03779,Al A. Tuszynski
53f43911dabfaeee229c4bce,Aimo Torn
53f47129dabfaee4dc878de1,Antanas Zilinskas
53f39fb1dabfae4b34ab1f3d,Jon Louis Bentley
53f42fd2dabfaedce54e41be,Jakub Niwa
54054cfedabfae450f3a2546,Jonas Gomes
53f42dfbdabfaec09f11c6d9,Bruno Costa Silva
53f45289dabfaee43ecadf9b,Lucia Darsa
548c783cdabfae8a11fb4b7e,Luiz Velho
53f4321edabfaeb22f444494,Aaron Dutle
53f4765fdabfaefedbbae2ac,Bill Kay
53f9c7cbdabfae7f97afc0f8,Klaus Pohl
53f438c7dabfaee02ace0dc4,Andreas Reuys
53f45354dabfaeee22a28d6d,Andrew Kennedy
53f43014dabfaec09f13669d,VÃ¡clav ChvalovskÃ½
53f4abeadabfaedce563d3ce,SÃ¸ren Lauesen
53f4670ddabfaeecd6a0f948,Robert E. Jamison
53f4727ddabfaee0d9c5db1d,Philip Sharp
53f42e08dabfaee4dc722073,Yuri Kifer
53f42c0bdabfaec22ba033f7,Giovanni Livraga
53f440e4dabfaec09f1b9d9c,Timothy D. Wilkinson
53f45d9cdabfaee1c0b47d37,Brijnesh J. Jain
5431149adabfae8f2912a901,Klaus Obermayer
53f46276dabfaeb22f52cbf2,Jouko A. VÃ¤Ã¤nÃ¤nen
53f44b3edabfaee02ad2ca6b,Kimmo I. Rosenthal
53f38ba6dabfae4b34a34503,J. Soukup
53f4af83dabfaedce5641d37,Masayoshi Obata
53f4331adabfaec22ba5fc24,Misako Saka
53f437aadabfaee2a1cf2125,Meg McGinity
53f48da7dabfaea7cd1d3944,David A. McAllester
53f43149dabfaee43ebf7847,Jules Bloomenthal
53f479f7dabfaedf4368da0e,A. Vince
5601814345cedb3395e65f38,Vincent Danos
53f437fedabfaeb1a7c02c9b,Jean Krivine
53f43a7adabfaee2a1d0d7ae,Konstantinos Georgatos
5601814445cedb3395e65f3b,Fei Liu
53f57c75dabfae8a6845ce74,Hugo de Garis
53f4d4b8dabfaeedd07826dc,Nathan Reading
53f4d601dabfaef466f80d1a,Janice Honeyman-Buck
5434d74bdabfaebba586fc73,A. Corradini
53f7eafcdabfae90ec12d28f,F. Rossi
54084dccdabfae8faa63ed9d,David R. Musser
53f43a3adabfaedce5552d29,Alexander A. Stepanov
53f3ac60dabfae4b34aff917,Delarcy Da Silva Vicente Matta
54859b51dabfaed7b5fa2446,Roy Want
54301c88dabfaeca69bc908d,Mark Harris
53f472e6dabfaec09f27003c,Qixing Huang
53f42e45dabfaedf4352266a,Bailin Deng
53f43a75dabfaee0d9b8af35,Alexander Schiftner
53f38bb6dabfae4b34a34abf,Martin Kilian
53f38939dabfae4b34a263e5,Elizabeth Scott
53f42f2fdabfaeb22f41f44f,Adrian Johnstone
548c6f1bdabfae8a11fb4b3f,Therese Biedl
53f42f86dabfaec22ba3345f,Mohammad T. Irfan
53f45fe9dabfaefedbb7094b,Justin Iwerks
53f45824dabfaeecd69f1ad8,Joondong Kim
544859e9dabfae87b7e10993,Joseph S.B. Mitchell
53f4d14bdabfaef011f81019,J. P. Cohoon
53f460c5dabfaee43ece0932,W. D. Paris
53f374b2dabfae4b349ccda3,Ziyad S. Al-Salloum
54102cb8dabfae450f4d9ee0,Pavol Hell
53f45c6adabfaee43ecd2207,PÃ¤r J. Ã…gerfalk
53f455ebdabfaedf43609dbb,Christopher Habel
53f4d607dabfaef467f81031,Simone Pribbenow
53f43a08dabfaedf435a0f2c,Iwao Sugai
53f4cb2cdabfaeeb11f808ab,Ansgar Bredenfeld
548cda73dabfae8a11fb4d23,Thomas Christaller
53f78901dabfae90ec1036aa,Horst GÃ¼nther
53f42bcedabfaec09f0fc416,JÃ¶rg Hermes
53f431ccdabfaedd74d6ef3e,Giovanni Indiveri
5601814545cedb3395e65f50,Herbert Jaeger
53f42ebfdabfaeb1a7b9cff7,Hans-ulrich Kobialka
53f38f52dabfae4b34a4b203,Paul-gerhard PlÃ¶ger
53f44c28dabfaee43ec94ea0,Peter SchÃ¶ll
53f47a38dabfaee4dc89a88e,Andrea Siegberg
53f432b6dabfaeb1a7bcf094,Felix MatthÃ¤i
53f42f6edabfaee4dc73340f,Dirk Steines
53f46284dabfaee2a1d9f406,Sven Wietstock
53f3ab5adabfae4b34af9226,Ingo FrobÃ¶se
53f564ebdabfae60b5f80461,Meng Wang
54352578dabfaebba58a829d,Jeremy Gibbons
53f43b17dabfaee43ec5da7a,Kazutaka Matsuda
53f42fb7dabfaec09f131d6b,Liujuan Cao
5601814545cedb3395e65f53,Qiong Liu
5433d736dabfaeb4c6ad09cd,Przemyslaw Grzegorzewski
562c80c045cedb3398c419db,David Dominguez-Sal
544861e7dabfae87b7e17558,Victor MuntÃ©s-Mulero
53f43602dabfaeb22f46e4fb,Norbert MartÃ­nez-Bazan
54489929dabfae87b7e4c03f,Josep-Lluis Larriba-Pey
53f43039dabfaeb1a7baf33b,Pierre Rousseau
53f42f91dabfaee43ebe115f,Vincent Jolivet
5484fe82dabfae8a11fb25e5,Djamchid Ghazanfarpour
5448cb39dabfae87b7e7baec,Ralf LÃ¤mmel
5440a890dabfae7d84b9c70f,Sudeep Sarkar
53f43192dabfaeb2ac01ee45,Zongyi Liu
53f43fcadabfaefedbb03677,Michael Rosemann
53f48296dabfaee43ed5a9be,Kaijen Hsiao
54899fb1dabfaed7b5fa3d73,Leslie Pack Kaelbling
5448d164dabfae87b7e7f291,Catherine Dubois
53f3754fdabfae4b349cec9e,FranÃ§ois Rouaix
53f43fffdabfaeecd699af40,Pierre Weis
53f43804dabfaeee229b9df0,Benjamin N. Grosof
5405ec2adabfae450f3e1b92,Leon Glass
53f47813dabfaec09f284d43,Matthew Smith
53f466fcdabfaee2a1db1161,Qamrul Hasan Ansari
53f433a6dabfaeecd6943d1b,Mahboubeh Rezaei
53f45e34dabfaefedbb6b319,H. C. Bezner
53f4341bdabfaec09f167399,Mark Weisz
53f43389dabfaeb1a7bd7a6b,David A. Basin
53f42cc4dabfaeb2acfe15b8,Andreas Eisele
53f42c4cdabfaedd74d265d9,Jochen DÃ¶rre
53f433ebdabfaee4dc76a978,CORPORATE ANSI Accredited Technical Subcommittee X3J3
53f437a6dabfaeb1a7bff70a,Jan A. Mulder
53f45719dabfaeee22a36b4d,Matthew L. Miller
53f46fc0dabfaee4dc8733b7,Jeffery A. Bloom
5405e7d6dabfae44f083314e,Chris Davison
5601864d45cedb3395e66acd,Newton Lee
53f430a1dabfaee43ebef15e,C. J. Efthimiou
53f434a3dabfaec09f16cfb7,Alfred HÃ¼bler
53f47ef2dabfae9126cc543a,Yoav Freund
53f43216dabfaedce55013ca,Anja Thieme
53f45113dabfaee02ad4433b,Madeline Balaam
540677b3dabfae44f083562e,Jayne Wallace
53f32418dabfae9a844670f6,SiÃ¢n Lindley
53f4cf32dabfaeedcf77c4f3,Leeat Yariv
53f453acdabfaeee22a2a117,Sourav Sen Gupta
53f44e22dabfaee2a1d535ef,Willi Meier
53f7e151dabfae9467dbc864,Robert Korfhage
53f45257dabfaefedbb41da1,Emilie Diot
53f46a7cdabfaedd74e7a31f,SÃ©bastien Tavenas
544805d3dabfae87b7dc5035,Nicolas Trotignon
5601864d45cedb3395e66ad6,Q. Li
5448c3c2dabfae87b7e75ac2,Q. Meng
53f7beaadabfae938c6d6c5a,W. Gao
5601864d45cedb3395e66ad9,S. Yang
53f430dbdabfaedf435429be,Michael Adams
53f43529dabfaedf43575287,Maja Pesic
53f42f6adabfaeb2ac003a7d,Helen Schonenberg
53f4374fdabfaedf43587b00,Antonio Badia
53f49b1fdabfaedce5626765,David S. Ebert
53f3ac76dabfae4b34b00177,Ronald Peikert
54330af5dabfaeb542174970,C. Capurro
53f447e0dabfaee43ec83b5c,Francesco Panerai
53f7ac78dabfae938c6ce21e,Giulio Sandini
53f4a6a8dabfaee1c0baf0cd,Oliver GÃ¼nther
53f433d0dabfaeb22f458106,Christof Leng
53f42fe8dabfaeb2ac009b32,Hartmut Pohl
53f3298ddabfae9a84485196,Robert Fox
53f42ac1dabfaeb2acfbdcfb,Richard Hurford
53f4516ddabfaeee22a21a0e,Adam Martin
53f46339dabfaeecd6a00c37,Povl Larsen
53f42f97dabfaee0d9b18cab,Michael Knopp
53f43316dabfaeb22f44fc6a,E. Stewart Taylor
53f42e48dabfaedd74d4287c,Pardeep Sud
53f43b38dabfaedd74dcf31b,Sven Laumer
53f4a918dabfaedce5638f2e,Alexander von Stetten
53f42f5bdabfaec22ba31361,Andreas Eckhardt
53f83ee8dabfae9467de3fd0,P.G. Kostyuk
53f80034dabfae8faa4ce813,R. LlinÃ¡s
