review_id,paper_id,decision,review_text,author_id
Z226sqb916sqq,53e9979eb7602d9701f6ca79,accepted,It is well worth reading,53f4d2f2dabfaef207f805f2
Q358yxk328nde,53e9979eb7602d9701f6e9f4,accepted,I was blown away by this paper,5434fd1edabfaebba588a071
P147upo360dak,53e9979fb7602d9701f6f0bf,rejected,I did not like it,53f42e89dabfaee1c0a42500
N349grr776lsp,53e9979fb7602d9701f6efdf,rejected,"The topic is dealt with superficially, I was expecting something more",53f4352ddabfaee02acbfaa2
S498bmy273svd,53e99785b7602d9701f43ec2,accepted,I recommend reading it,53f47558dabfaee43ed31385
P804gbr930eca,53e9979bb7602d9701f66825,accepted,I recommend reading it,5601885545cedb3395e6bffe
W362dbn907nau,53e9978ab7602d9701f4a33b,rejected,Awful,53f43751dabfaee1c0aa58e1
O659kzq853kna,53e9979eb7602d9701f6c464,rejected,It was a waste of time,53f4530fdabfaee02ad4c14f
L645zds244cwj,53e997a2b7602d9701f740a4,rejected,I did not like it,53f462a2dabfaee4dc83e9b5
B095hyz333gsz,53e997a2b7602d9701f74dc7,accepted,I was blown away by this paper,53f454d2dabfaeb22f4fad9c
X057jmd828awx,53e997a6b7602d9701f7bc4a,rejected,I do not recommend reading it,54489230dabfae87b7e45dad
Z882aql405lnh,53e99796b7602d9701f5e8d7,accepted,It is well worth reading,53f7b089dabfae8faa4a868e
V329tko728qoa,53e9979eb7602d9701f6e496,accepted,It is well worth reading,53f43ac0dabfaedd74dca4f8
C982ibd915jtl,53e997a2b7602d9701f74c38,accepted,I recommend reading it,5430faeedabfae8f291212e9
I652ruh712yyl,53e997a2b7602d9701f77b51,accepted,It is well worth reading,53f438b8dabfaec09f1930dc
P930cvx053mwl,53e997a6b7602d9701f796a4,accepted,I was blown away by this paper,53f434ecdabfaeb1a7be6b15
L113yfn927yqq,53e997a6b7602d9701f7b19d,accepted,A brilliantly researched piece of work,53f58a3edabfaec971f8045b
J926wqp760eyw,53e99785b7602d9701f414c5,accepted,I was blown away by this paper,53f31d76dabfae9a844424e8
U346bfz649kem,53e9978ab7602d9701f47303,rejected,"The topic is dealt with superficially, I was expecting something more",53f42ea3dabfaedce54d5bbc
N580csk594ghv,53e9978ab7602d9701f4cb6e,accepted,A brilliantly researched piece of work,5601874745cedb3395e69ba6
U758nit562lmx,53e9978db7602d9701f509e1,accepted,I recommend reading it,53f6398bdabfaead2d9bf15c
F982thj109ana,53e9978eb7602d9701f52d45,accepted,I was blown away by this paper,53f389e8dabfae4b34a29efe
I265epu794fab,53e9979bb7602d9701f63b94,accepted,Perfection,56017dc545cedb3395e64163
S769xbh679daa,53e9979bb7602d9701f64c1a,accepted,Perfection,53f44aecdabfaefedbb25e15
F233mes403wtz,53e9979bb7602d9701f65489,accepted,It is well worth reading,53f44933dabfaefedbb1f5a8
D992tqd187bew,53e9979bb7602d9701f66d64,accepted,Perfection,53f4d0c1dabfaeedd077e0de
G405yxm868brz,53e9979fb7602d9701f6fa61,accepted,I was blown away by this paper,53f4718edabfaeb22f559444
J102fgl337bqj,53e997a2b7602d9701f74184,accepted,A brilliantly researched piece of work,53f7e5f4dabfae9060af5bb0
K049tbz659wmi,53e997a6b7602d9701f7b552,accepted,It is well worth reading,543539c7dabfaebba58b5bac
X291ofj992tzx,53e99785b7602d9701f405f6,accepted,I recommend reading it,5405a2c6dabfae92b41ed422
X779gyc043luq,53e99785b7602d9701f4151f,accepted,A brilliantly researched piece of work,540838e6dabfae92b4231f06
A458yoz009uma,53e9978ab7602d9701f47e4d,accepted,I recommend reading it,53f4358adabfaeb1a7bec8f5
N399ixh586iyp,53e9978db7602d9701f4d005,accepted,A brilliantly researched piece of work,5432f61fdabfaeb4c6aa085a
P259trh311mnh,53e99792b7602d9701f54466,rejected,It was a waste of time,53f4d47fdabfaef349f808ea
D042kps780tfe,53e9979bb7602d9701f67b56,accepted,It is well worth reading,53f44fd5dabfaedd74e13ffa
F290ijv037yoh,53e9979fb7602d9701f7021a,accepted,A brilliantly researched piece of work,5601763845cedb3395e5adb4
E364kpq039lmx,53e997a2b7602d9701f71674,accepted,It is well worth reading,53f42defdabfaee0d9b040a0
R045jsa725qjl,53e99784b7602d9701f3f64d,accepted,I was blown away by this paper,53f46e6ddabfaeb22f557649
B615zag253jxb,53e99785b7602d9701f43fa2,accepted,I was blown away by this paper,53f42f6adabfaee43ebdf19c
V392lly642thw,53e9978ab7602d9701f457b4,rejected,"The topic is dealt with superficially, I was expecting something more",53f395b5dabfae4b34a70b85
D140yzf793lsy,53e9978ab7602d9701f457f0,accepted,I recommend reading it,53f44a7bdabfaee0d9bc44aa
M793nne597edp,53e9978ab7602d9701f4a025,accepted,Perfection,53f44d26dabfaedf435e7872
I720hxa434bvn,53e99792b7602d9701f5a361,accepted,I recommend reading it,53f44305dabfaee2a1d27caf
O952bqk945vth,53e99796b7602d9701f5c837,rejected,It was a waste of time,53f4367adabfaee4dc7838cd
M726czc151mvk,53e9978ab7602d9701f45934,accepted,Perfection,53f4336bdabfaee4dc764c1a
W600wcb345bks,53e9978ab7602d9701f47d83,accepted,A brilliantly researched piece of work,53f43050dabfaee43ebeabab
N797iqr798vvj,53e9978ab7602d9701f47da9,accepted,A brilliantly researched piece of work,53f443a7dabfaeee229ed4e1
J922dbb052cgf,53e9978db7602d9701f4ec36,accepted,A brilliantly researched piece of work,548a62d3dabfae8a11fb49e2
Z243shw088bcd,53e9978db7602d9701f4f446,accepted,I was blown away by this paper,53f80f5ddabfae7f97a40f9e
K055abq148exv,53e99792b7602d9701f54464,accepted,A brilliantly researched piece of work,5488092ddabfaed7b5fa3476
F490hot102azu,53e99792b7602d9701f56a84,accepted,Perfection,53f47271dabfaee43ed258ac
T273izl343vbv,53e9979bb7602d9701f68401,accepted,I was blown away by this paper,53f4447ddabfaee0d9bab71f
J839hle281qvu,53e9979fb7602d9701f6f08e,rejected,"The topic is dealt with superficially, I was expecting something more",53f45348dabfaee02ad4cfc8
J044fph741meo,53e997a6b7602d9701f78c05,accepted,A brilliantly researched piece of work,53f470c7dabfaee43ed1ef79
P330sfv102yfq,53e997a6b7602d9701f7b2c2,accepted,I was blown away by this paper,53f436d8dabfaee0d9b68ce5
U273wxa303nmh,53e9978ab7602d9701f46c66,accepted,I recommend reading it,548a4941dabfaed7b5fa40c8
X101aed546ppv,53e9978ab7602d9701f49173,rejected,"The topic is dealt with superficially, I was expecting something more",53f45139dabfaeb22f4ec7d8
P410uqv871fbi,53e99792b7602d9701f58aa6,accepted,It is well worth reading,562d458145cedb3398daa16a
R899hyl828jbo,53e9979bb7602d9701f63a75,rejected,It was a waste of time,53f42cd0dabfaeb1a7b82d62
V055kzo334axm,53e9979bb7602d9701f68bad,accepted,I was blown away by this paper,5448852fdabfae87b7e39e8e
T363hxj746qnn,53e9979fb7602d9701f6f779,accepted,Perfection,53f42d67dabfaee2a1c7c73b
H310zgb968azj,53e9979fb7602d9701f6fc03,rejected,I did not like it,53f795dcdabfae938c6c3635
G971xfi511cxy,53e997a2b7602d9701f74f41,accepted,I was blown away by this paper,53f42d18dabfaee0d9af8b1b
U511tzw908mhc,53e99784b7602d9701f3f8c1,rejected,It was a waste of time,53f42ba9dabfaedf434fc1d8
A428eta515owr,53e99785b7602d9701f4054f,accepted,It is well worth reading,53f468a5dabfaee02ad9dd47
Z175zbn586adn,53e99785b7602d9701f432b8,accepted,I was blown away by this paper,53f44da9dabfaee1c0b09fc3
J816cmm751kiw,53e9978ab7602d9701f457b2,accepted,It is well worth reading,53f4312cdabfaee0d9b2d149
B474qqm560mll,53e9978db7602d9701f517be,accepted,It is well worth reading,5601881745cedb3395e6bbf2
W624ruu318lgg,53e9978eb7602d9701f52dfa,accepted,A brilliantly researched piece of work,53f42d7fdabfaedf43518349
N166xyg219sxo,53e99792b7602d9701f54bc8,accepted,A brilliantly researched piece of work,53f47a29dabfaee4dc89a59d
B739mlx728kfy,53e9979fb7602d9701f6efe9,accepted,It is well worth reading,53f446a7dabfaec09f1ca274
Y188gqm812jov,53e997a2b7602d9701f73f34,accepted,I recommend reading it,560186fe45cedb3395e68ea9
C282wzs359ktw,53e997a2b7602d9701f77cfe,accepted,I was blown away by this paper,53f42b47dabfaeb2acfc87f8
K772olf662gmu,53e9978ab7602d9701f46698,accepted,Perfection,53f45fbddabfaee43ecdd401
D836bcb903rua,53e99792b7602d9701f58aa7,accepted,Perfection,53f43a24dabfaee43ec52c4e
V239jxt562cxg,53e99796b7602d9701f62329,accepted,I was blown away by this paper,53f7aa7edabfae9060ada07b
P641ckr526oto,53e9979bb7602d9701f63dc4,accepted,Perfection,53f455afdabfaee43ecba2d4
X841kxi683cqg,53e997a2b7602d9701f74b5c,accepted,A brilliantly researched piece of work,53f45fbddabfaee43ecdd401
J221yjd574efi,53e997a6b7602d9701f7c662,accepted,It is well worth reading,56018a7445cedb3395e6d856
G075eff611rdv,53e99785b7602d9701f41b4c,accepted,A brilliantly researched piece of work,5601872e45cedb3395e69812
J451bls848uzb,53e9978ab7602d9701f49719,rejected,I do not recommend reading it,53f488a4dabfaea3a423e72d
N825glk705eac,53e9978ab7602d9701f4bc25,rejected,Awful,53f45be4dabfaee0d9c0831f
H372sdm123zmo,53e9978db7602d9701f4d1b9,accepted,I recommend reading it,53f4ca3cdabfaeea6af806a6
O159toy368uph,53e99792b7602d9701f54bbc,accepted,A brilliantly researched piece of work,53f32cc4dabfae9a84496e1a
U053wpm023own,53e99792b7602d9701f58102,accepted,A brilliantly researched piece of work,548e3207dabfaef989f09232
K506gmj692amk,53e9979eb7602d9701f6aa18,accepted,Perfection,53f45b1adabfaee0d9c0594b
S551uge647crj,53e997a6b7602d9701f7b19f,accepted,I was blown away by this paper,54337ba9dabfaeb542189a2d
Q662tqo043oiv,53e99784b7602d9701f3ffef,accepted,I recommend reading it,53f3a1a9dabfae4b34abde32
I002ocm116ftb,53e9978ab7602d9701f45998,accepted,Perfection,53f42a1edabfaeb2acfba3d3
L960gdn605ciq,53e9978ab7602d9701f47e17,rejected,I did not like it,53f44bacdabfaeee22a0c492
E937xid882xjx,53e9978db7602d9701f4d1b6,accepted,I recommend reading it,53f4389edabfaee43ec44ed5
M234wus883rna,53e99792b7602d9701f54bb7,rejected,I do not recommend reading it,53f46601dabfaefedbb87279
E256kta796jaz,53e99796b7602d9701f5cfd4,accepted,Perfection,53f4d481dabfaef34bf8084f
C997abx146twd,53e9979bb7602d9701f64757,accepted,Perfection,53f465d3dabfaee43ecf460f
K261evz368kdd,53e9979bb7602d9701f66653,accepted,A brilliantly researched piece of work,53f461addabfaeb22f529acf
A451gja943sjr,53e9979bb7602d9701f6837e,accepted,I recommend reading it,53f43495dabfaeecd694e73f
C570lno627qyj,53e99785b7602d9701f42fe8,accepted,I recommend reading it,53f45d4adabfaee2a1d8d3f3
D317ppw016uec,53e9978ab7602d9701f47dcb,accepted,Perfection,53f47b69dabfaee4dc89e3d7
H082rph124knn,53e99792b7602d9701f5ae0f,rejected,"The topic is dealt with superficially, I was expecting something more",53f4497cdabfaedd74dfb07f
H612xmq226hvo,53e99796b7602d9701f5cfbd,accepted,A brilliantly researched piece of work,53f47bffdabfaee4dc8a0586
C160uqo059wwh,53e99796b7602d9701f62324,accepted,I was blown away by this paper,5601878445cedb3395e6a832
G327uez608edh,53e99796b7602d9701f628b5,accepted,I recommend reading it,53f43727dabfaeb2ac0599af
D577zhf145trl,53e9979bb7602d9701f68be8,accepted,I was blown away by this paper,53f4378fdabfaee43ec3a7c0
G424eim804abc,53e997a2b7602d9701f75a84,rejected,Awful,53f432a1dabfaee02aca32b6
Z857uiy219bxr,53e997a2b7602d9701f770e2,accepted,A brilliantly researched piece of work,53f7eef0dabfae9060afa04d
K440qkm783ehb,53e997a6b7602d9701f7b140,accepted,I recommend reading it,53f47896dabfaedf4368c40d
U483win305xfa,53e99784b7602d9701f3f965,rejected,Awful,53f42c71dabfaedce54b7250
O880nmx623lsy,53e99785b7602d9701f42ebc,accepted,Perfection,53f4385ddabfaedd74db2dcb
F182pbs415jjo,53e99785b7602d9701f441f3,accepted,I was blown away by this paper,53f438f9dabfaeb22f48a342
C788vme993irh,53e9978ab7602d9701f460cc,rejected,"The topic is dealt with superficially, I was expecting something more",53f38732dabfae4b34a1a18e
S788ets585wbe,53e9978eb7602d9701f531cf,accepted,Perfection,53f43834dabfaeb22f482264
B468hpi770nkm,53e99792b7602d9701f5705b,rejected,I do not recommend reading it,53f4441fdabfaefedbb0c2cc
J982wwf806mqp,53e99796b7602d9701f5c4fb,accepted,Perfection,53f32c90dabfae9a84495bd5
H647dws730hbp,53e9979bb7602d9701f645ed,accepted,Perfection,53f3a0a1dabfae4b34ab7d85
N939zml154bck,53e9979bb7602d9701f67471,accepted,I was blown away by this paper,53f47097dabfaec09f26725c
R970ghx240qlr,53e9979eb7602d9701f6d702,accepted,I recommend reading it,54105236dabfae92b4272b87
D543cot498uag,53e9979eb7602d9701f6dbf1,rejected,It was a waste of time,53f47eb9dabfaee43ed51ba0
Z197azi282sfu,53e9979eb7602d9701f6e8be,accepted,I was blown away by this paper,540544c5dabfae92b41bc245
J449utu491iem,53e997a2b7602d9701f75a39,accepted,Perfection,53f3287fdabfae9a8447f3fa
N952whf881lhy,53e99785b7602d9701f41658,accepted,A brilliantly researched piece of work,5601790045cedb3395e5e04e
Q320dut135cgx,53e99785b7602d9701f43efe,rejected,I did not like it,53f42c07dabfaee0d9ae85ff
E661ebn309dtt,53e99785b7602d9701f43fa5,accepted,I recommend reading it,53f42c45dabfaee0d9aec14f
L472tkl703aya,53e9978ab7602d9701f46510,accepted,Perfection,560188a345cedb3395e6c791
Y704vqc396bww,53e9978ab7602d9701f46f7e,accepted,Perfection,54055a2fdabfae91d3fd878b
Z897enf677kor,53e9978ab7602d9701f47f40,accepted,It is well worth reading,53f433a6dabfaeb22f4563c1
S921fig384xme,53e9978ab7602d9701f47f80,rejected,Awful,53f43644dabfaee02acc96d8
C894ald410gsu,53e9978db7602d9701f4ce51,rejected,It was a waste of time,53f4bdf9dabfaedce5655beb
E320qrz907vhm,53e9978db7602d9701f4f820,rejected,It was a waste of time,53f434d2dabfaee2a1cd7f0a
R674cni528mcb,53e9978db7602d9701f509ed,accepted,Perfection,53f4c193dabfaedce565b004
Z652fen490qpe,53e9978db7602d9701f50bb7,accepted,A brilliantly researched piece of work,53f42dacdabfaeb2acfee368
C279rwe427eat,53e99792b7602d9701f56d4f,rejected,It was a waste of time,53f477ccdabfaee43ed3a923
K653lml550tti,53e99792b7602d9701f58284,accepted,A brilliantly researched piece of work,54313771dabfae8f29138ae2
C428flf713mvr,53e99796b7602d9701f6232a,accepted,I recommend reading it,53f4574adabfaedf4360eed2
X111bze920pvj,53e99796b7602d9701f62639,rejected,Awful,53f4613edabfaee43ece2561
J887mcp613jcq,53e9979bb7602d9701f64f53,accepted,I was blown away by this paper,53f4618fdabfaedd74e562d1
J773kln401pou,53e9979bb7602d9701f66550,accepted,It is well worth reading,53f43688dabfaec09f17e0dc
W299aio363bbm,53e9979bb7602d9701f66944,accepted,I was blown away by this paper,53f430b1dabfaee2a1ca6c80
Y739xoe865dej,53e9979eb7602d9701f6a92b,accepted,I was blown away by this paper,53f44ebddabfaeb22f4e1f41
Q444bya748bgb,53e9979eb7602d9701f6b202,accepted,It is well worth reading,53f46d20dabfaedf4365fe89
S696wie149jac,53e9979eb7602d9701f6b38d,accepted,I was blown away by this paper,53f32874dabfae9a8447eff7
U284vez310cok,53e9979eb7602d9701f6dd62,accepted,A brilliantly researched piece of work,53f43a8fdabfaeecd69867e7
N288qet688kho,53e9979fb7602d9701f705b8,rejected,Awful,54096a37dabfae8faa68d16d
U058otp105yjo,53e997a2b7602d9701f71942,accepted,I recommend reading it,53f4747fdabfaec09f276c38
B675obl656uiq,53e997a2b7602d9701f72b42,accepted,Perfection,53f43a24dabfaee1c0ac01ea
W162egu988muk,53e997a2b7602d9701f74c5a,accepted,Perfection,53f43e6edabfaee1c0ad73e3
J406cpc805dlo,53e997a2b7602d9701f76392,rejected,I do not recommend reading it,53f438fbdabfaeee229c3e09
H726myk065pri,53e997a2b7602d9701f77718,accepted,Perfection,54311ec4dabfae8f2912e25d
X542pvn520rvy,53e9978ab7602d9701f45a7c,accepted,Perfection,53f435a3dabfaedce5528bd8
J710rhh566jjy,53e9978ab7602d9701f4bcd8,rejected,"The topic is dealt with superficially, I was expecting something more",53f433ebdabfaeee22992512
W398ojj077wfq,53e9978db7602d9701f4f82a,accepted,It is well worth reading,53f44ee5dabfaee1c0b0ec7b
E502kno368fiw,53e9978db7602d9701f5069f,accepted,I recommend reading it,53f46589dabfaeecd6a09aec
G125kam450cwo,53e99792b7602d9701f54bbd,accepted,A brilliantly researched piece of work,53f456a2dabfaefedbb5157f
G131aik766xvz,53e99792b7602d9701f56d63,accepted,It is well worth reading,53f4374bdabfaeb1a7bfbd49
C756kji633pqu,53e99796b7602d9701f5f225,accepted,It is well worth reading,540548eddabfae92b41be5a4
M294jzv312btk,53e9979bb7602d9701f692fb,accepted,It is well worth reading,53f39648dabfae4b34a74347
U254cid442sig,53e9979eb7602d9701f6db01,accepted,Perfection,5405bd36dabfae8faa5fab64
F955bmp313lyb,53e9979fb7602d9701f70500,accepted,I was blown away by this paper,5405d98bdabfae44f082e2bb
U159ymq394mnu,53e997a2b7602d9701f76784,accepted,It is well worth reading,53f4cadbdabfaee578780528
S459ceq238ujh,53e997a6b7602d9701f79c71,rejected,I did not like it,53f475cddabfaedf4368262c
H269ujp919sqs,53e9978db7602d9701f4cce8,accepted,I recommend reading it,53f3822cdabfae4b349fc3f3
B536sca890iny,53e9978db7602d9701f4f429,accepted,A brilliantly researched piece of work,53f4cd6adabfaeed1ff80973
F509kep414jqf,53e9978db7602d9701f4fb1e,rejected,It was a waste of time,53f437aadabfaee2a1cf2125
D483dpr479bil,53e9978db7602d9701f51e61,accepted,Perfection,53f45bc4dabfaeb22f515009
T928rcs540fod,53e99792b7602d9701f54462,accepted,Perfection,53f42d80dabfaec22ba194e9
G427jck141nkc,53e99792b7602d9701f5448e,accepted,A brilliantly researched piece of work,53f43148dabfaee2a1cae35a
N833aaa670ylg,53e99792b7602d9701f54490,accepted,I was blown away by this paper,53f6350fdabfaee25cc71628
I245lww291idu,53e99792b7602d9701f58128,accepted,Perfection,53f44df2dabfaefedbb3118d
B403kao472chd,53e99796b7602d9701f618bd,accepted,Perfection,5601760445cedb3395e5a872
A214dcp900axu,53e99796b7602d9701f616de,accepted,I was blown away by this paper,53f5a9efdabfae1c99f8045b
Y210uut969pui,53e99796b7602d9701f6232b,accepted,I was blown away by this paper,54859b51dabfaed7b5fa2446
Q659hzp579rwc,53e9979bb7602d9701f66943,rejected,It was a waste of time,53f434c6dabfaee4dc773f83
T557uiq698qug,53e9979bb7602d9701f67c12,accepted,It is well worth reading,544071a9dabfae805a6be89d
F794ryd092mvu,53e9979eb7602d9701f6a97d,rejected,"The topic is dealt with superficially, I was expecting something more",53f43902dabfaee1c0ab6772
M083uce915dir,53e9979eb7602d9701f6e8bd,accepted,A brilliantly researched piece of work,53f445a2dabfaedd74deb08f
I250por851tra,53e9979fb7602d9701f71521,accepted,Perfection,53f433dddabfaec22ba68763
J240knu290zee,53e997a2b7602d9701f720d8,accepted,Perfection,53f44e30dabfaedf435eb38b
E910hpt163roy,53e997a6b7602d9701f7b57c,accepted,I recommend reading it,53f42e99dabfaedf43526589
M712yid232rle,53e9978ab7602d9701f4581a,accepted,Perfection,5434f851dabfaebba588788f
O966gfr866cfm,53e9978ab7602d9701f460a0,accepted,It is well worth reading,53f37ec1dabfae4b349ef4e6
I876ckx173kwb,53e9978ab7602d9701f4671b,rejected,"The topic is dealt with superficially, I was expecting something more",53f49508dabfaeb4c677b4a4
F976qla800oju,53e9978ab7602d9701f48049,accepted,It is well worth reading,53f434ebdabfaeecd6952121
O249gll454dce,53e9978ab7602d9701f47f3b,accepted,I recommend reading it,544899bbdabfae87b7e4ce0f
P429zvx575zco,53e9978ab7602d9701f4cb80,accepted,I recommend reading it,53f436e2dabfaec09f181551
T491fje088pyo,53e9978db7602d9701f50c6f,accepted,It is well worth reading,53f44363dabfaeee229ec33b
D916dkp259tzy,53e99792b7602d9701f54b8e,accepted,I recommend reading it,53f431c6dabfaee02ac98a70
G763pnf771txt,53e99792b7602d9701f5826c,accepted,It is well worth reading,53f38073dabfae4b349f5d79
P931bnu630yln,53e99792b7602d9701f58290,accepted,I was blown away by this paper,53f4601ddabfaedd74e50d32
L066wlk253ctw,53e99796b7602d9701f5c840,accepted,It is well worth reading,53f4adb1dabfaecddb77b3ba
J682bjn546ecz,53e99796b7602d9701f5cf1c,accepted,I was blown away by this paper,5601875145cedb3395e69ed3
Q888otj581nky,53e99796b7602d9701f5ffa9,accepted,It is well worth reading,53f42f6adabfaee43ebdf19c
O062jjz867doz,53e9979bb7602d9701f64058,accepted,It is well worth reading,53f46644dabfaee2a1dae1f2
S398dot469ner,53e9979bb7602d9701f63a8d,accepted,Perfection,54858c0fdabfae9b401337db
N189rto329sie,53e9979bb7602d9701f64c0d,accepted,Perfection,53f80867dabfae7f97a3dce5
M405pnu511uee,53e9979bb7602d9701f67059,accepted,It is well worth reading,53f442b8dabfaedd74de12ad
K773eof044xrk,53e9979bb7602d9701f67cc8,accepted,A brilliantly researched piece of work,53f45825dabfaeecd69f1b49
Q172qcv118lng,53e9979eb7602d9701f6db39,accepted,I was blown away by this paper,53f459fcdabfaee43ecc9db4
Q437kip207lrd,53e997a2b7602d9701f715b2,accepted,A brilliantly researched piece of work,5406928cdabfae92b42138cd
I742pau488hcm,53e997a2b7602d9701f74186,accepted,Perfection,53f44f2edabfaee4dc7f47d9
D009kpw151gqx,53e997a2b7602d9701f74819,accepted,It is well worth reading,53f4460ddabfaeee229f6210
Q142bsy197niv,53e997a2b7602d9701f75a7a,accepted,I recommend reading it,54484b60dabfae87b7e012c6
T694bol078oxa,53e997a6b7602d9701f79e47,rejected,"The topic is dealt with superficially, I was expecting something more",5433151fdabfaeb542175eca
N580efg011gwb,53e99784b7602d9701f3f65e,accepted,A brilliantly researched piece of work,54057b09dabfae91d3fe8520
R581jsr388vqz,53e99785b7602d9701f429bd,accepted,I was blown away by this paper,53f46100dabfaec09f22a9c5
Y151zlv407dzm,53e99785b7602d9701f442ea,rejected,It was a waste of time,53f31b87dabfae9a8443767c
C951quo718ihb,53e9978ab7602d9701f47a61,rejected,Awful,53f42cbddabfaec22ba0e0c3
Y689yzl803nmm,53e9978ab7602d9701f47df5,rejected,"The topic is dealt with superficially, I was expecting something more",560186fe45cedb3395e68eac
T389mto499wxc,53e9978ab7602d9701f4afea,accepted,It is well worth reading,53f44829dabfaee2a1d3b6f4
S760zao689rud,53e9978ab7602d9701f4c214,rejected,Awful,53f43289dabfaee2a1cbea02
Y344irl137hbq,53e9978db7602d9701f4d5ec,accepted,A brilliantly researched piece of work,53f3a242dabfae4b34ac180d
R275skz297dvl,53e9978db7602d9701f5071b,accepted,I recommend reading it,56017dc545cedb3395e64157
J698hma594olq,53e9978eb7602d9701f52f0f,accepted,It is well worth reading,53f35233dabfae4b3494cf69
M494dat903ovb,53e99792b7602d9701f58105,accepted,I recommend reading it,53f436dbdabfaeb22f475971
R299zfy168nqb,53e99792b7602d9701f58135,accepted,I recommend reading it,53f495d7dabfaeb4c177b86c
H084yby008veu,53e99792b7602d9701f5819a,rejected,Awful,53f810a4dabfae90ec13f8da
U299ovt177sdd,53e99796b7602d9701f60ed6,accepted,I was blown away by this paper,53f430d3dabfaedf43542278
U508rbk090eqh,53e99796b7602d9701f6187a,accepted,It is well worth reading,53f45269dabfaeb22f4f147f
L021bzw973kvp,53e9979bb7602d9701f631b7,accepted,Perfection,53f447e0dabfaee4dc7d6e69
I877sym620qii,53e9979bb7602d9701f660a5,rejected,"The topic is dealt with superficially, I was expecting something more",53f79edfdabfae8faa4a03f8
C657lxi120ntr,53e9979bb7602d9701f674bd,accepted,It is well worth reading,560187e545cedb3395e6b526
I654wvr985uag,53e9979bb7602d9701f6993f,accepted,It is well worth reading,53f441cedabfaee43ec6f476
S849nzf378dfb,53e9979eb7602d9701f6c901,accepted,It is well worth reading,5485b11cdabfae8a11fb2b04
Y645awx174zgu,53e9979eb7602d9701f6daf3,accepted,I was blown away by this paper,53f432e9dabfaeb1a7bd0d9a
L365wgj623sxz,53e9979fb7602d9701f6efcd,rejected,It was a waste of time,548e1e2fdabfaef989f091ed
D000lhi316bps,53e997a2b7602d9701f72105,accepted,I recommend reading it,53f4339fdabfaedf43563c1b
H931doz477mhx,53e997a2b7602d9701f7362f,accepted,A brilliantly researched piece of work,53f46bc7dabfaedd74e7f66e
V456pzo526hlc,53e997a2b7602d9701f7366b,accepted,It is well worth reading,53f44f1bdabfaee43eca0073
R525ksu610uvu,53e997a2b7602d9701f73688,accepted,I recommend reading it,53f42f4cdabfaec09f12cea4
J371gkw147sbp,53e997a2b7602d9701f73857,rejected,"The topic is dealt with superficially, I was expecting something more",53f43836dabfaedd74db16e5
C699jjr387bfc,53e997a2b7602d9701f74e7d,accepted,I was blown away by this paper,53f43a3adabfaee02acee5b4
E515dbf475yvs,53e997a2b7602d9701f75617,accepted,A brilliantly researched piece of work,53f48850dabfaee4dc8b2045
G673cpo701uip,53e997a2b7602d9701f75d1c,accepted,I recommend reading it,53f43ad2dabfaedf435a9dcf
P155dxc983svp,53e997a2b7602d9701f767bd,accepted,Perfection,53f439a3dabfaeecd697cce5
D809hlp018bdt,53e997a2b7602d9701f78085,accepted,A brilliantly researched piece of work,56cb189bc35f4f3c65654d46
O086tij612vtq,53e997a2b7602d9701f78307,rejected,"The topic is dealt with superficially, I was expecting something more",53f44ab8dabfaee2a1d462a5
I768ysf628pxg,53e997a6b7602d9701f78af6,accepted,Perfection,53f45558dabfaec09f202aee
B837tlz279pvq,53e997a6b7602d9701f796cb,rejected,I did not like it,5601870a45cedb3395e691b1
F473zkf074fcy,53e997a6b7602d9701f7b132,accepted,I recommend reading it,5486a4d2dabfae9b40133f55
T973xsh617qrk,53e997a6b7602d9701f7b563,accepted,It is well worth reading,53f44bafdabfaee1c0b02650
L955asm121jub,53e99785b7602d9701f428d5,accepted,I was blown away by this paper,54339146dabfaeb4c6ac1941
U102uzu092mzf,53e99785b7602d9701f42c6e,accepted,A brilliantly researched piece of work,5405dc32dabfae91d3016107
A656ytg804dir,53e9978ab7602d9701f47dc7,accepted,Perfection,53f464f0dabfaefedbb831fa
I956dug870qlo,53e9978ab7602d9701f47eec,accepted,Perfection,53f43678dabfaee02acca868
R470jgo050xim,53e9978ab7602d9701f4a095,accepted,Perfection,54086138dabfae450f4137aa
R635jkc394osf,53e9978eb7602d9701f53490,accepted,A brilliantly researched piece of work,53f434a6dabfaeee2299a999
U312kun081seb,53e99792b7602d9701f54bcf,accepted,It is well worth reading,53f394f7dabfae4b34a6c549
X842hit096mxc,53e99792b7602d9701f569b1,rejected,"The topic is dealt with superficially, I was expecting something more",53f3a387dabfae4b34ac98a3
R592fnq682enh,53e99792b7602d9701f57371,accepted,I was blown away by this paper,53f455fbdabfaeecd69e9b00
C159wow236ooz,53e99792b7602d9701f5a94a,rejected,I do not recommend reading it,53f31e4ddabfae9a84446f1f
J710oup292zlg,53e99796b7602d9701f5c900,accepted,I was blown away by this paper,548a0c6ddabfae9b40134ec5
H696nfz880yvm,53e99796b7602d9701f5d994,accepted,I recommend reading it,53f47570dabfaeb2ac12fe3e
D058rjy674kzy,53e99796b7602d9701f5df77,rejected,I did not like it,53f43255dabfaee4dc758927
S752ftz750wku,53e99796b7602d9701f602d0,accepted,I was blown away by this paper,53f43008dabfaee1c0a555fc
