id,title,year,type,publication
53e997a6b7602d9701f7b6ee,A Tribute,2004,Poster,1
53e997a6b7602d9701f7bc5c,Artificial stupidity,2004,ShortPaper,1
53e997a6b7602d9701f7be48,Animating song,2004,FullPaper,1
53e997a6b7602d9701f7c00c,Amartya Sen,2004,Poster,1
53e997a6b7602d9701f7c810,Abstraction Refinement,2004,Poster,1
53e997a6b7602d9701f7ca1f,Automotive robotics,2004,FullPaper,1
53e99784b7602d9701f3e15d,Timing yield estimation using statistical static timing analysis,2005,FullPaper,1
53e99784b7602d9701f3f971,Futurescapes,2005,FullPaper,1
53e99785b7602d9701f4085a,Geoportals,2005,ShortPaper,1
53e99785b7602d9701f414c3,Dice,2005,ShortPaper,1
53e99785b7602d9701f414c4,Drapeability,2005,ShortPaper,1
53e99785b7602d9701f414fb,Designers,2005,Poster,1
53e99785b7602d9701f41b1b,Dispositions,2005,ShortPaper,1
53e99785b7602d9701f427d6,Enviromosaics,2005,DemoPaper,0
53e99785b7602d9701f42845,Events,2005,DemoPaper,0
53e99785b7602d9701f4292f,ePOST,2005,Poster,1
53e99785b7602d9701f42c6d,Euron,2005,ShortPaper,1
53e99785b7602d9701f43f0b,boredomresearch,2005,FullPaper,1
53e99785b7602d9701f43f0c,Bounce,2005,ShortPaper,1
53e99785b7602d9701f43fd3,Bluetooth,2005,ShortPaper,1
53e9978ab7602d9701f45818,Chohon,2005,FullPaper,1
53e9978ab7602d9701f4581c,CS++,2005,FullPaper,1
53e9978ab7602d9701f4594b,C,2005,Poster,1
53e9978ab7602d9701f460df,Community,2005,FullPaper,1
53e9978ab7602d9701f460e0,Context,2005,DemoPaper,0
53e9978ab7602d9701f460e5,Connect6,2005,Poster,1
53e9978ab7602d9701f4650b,Conclusion.,2005,ShortPaper,1
53e9978ab7602d9701f4666e,Closer,2005,DemoPaper,0
53e9978ab7602d9701f4803d,amethodology,2005,Poster,1
53e9978ab7602d9701f47dc5,Awkward,2005,Poster,1
53e9978ab7602d9701f480ca,Abstract,2005,FullPaper,1
53e9978ab7602d9701f47de0,Amfraid,2005,DemoPaper,0
53e9978ab7602d9701f48489,Averyware,2005,Poster,1
53e9978ab7602d9701f48492,Agententechnologie,2005,Poster,1
53e9978ab7602d9701f4a015,NewsBriefs,2005,Poster,1
53e9978ab7602d9701f4a328,Nettrack,2005,DemoPaper,0
53e9978ab7602d9701f4a334,Neurotology.,2005,ShortPaper,1
53e9978ab7602d9701f4aff6,OpenSMS,2005,Poster,1
53e9978ab7602d9701f4b002,Overtime,2005,ShortPaper,1
53e9978ab7602d9701f4bc3d,Lionel,2005,FullPaper,1
53e9978ab7602d9701f4bc78,L,2005,ShortPaper,1
53e9978ab7602d9701f4bf09,Learnability,2005,DemoPaper,0
53e9978ab7602d9701f4bf0e,Langzeitarchivierung,2005,FullPaper,1
53e9978db7602d9701f4cbc3,Metarouting,2005,Poster,1
53e9978db7602d9701f4cbc6,misearch,2005,DemoPaper,0
53e9978db7602d9701f4cbd3,MotionSPHERE,2005,FullPaper,1
53e9978db7602d9701f4cbdd,MindMapX,2005,DemoPaper,0
53e9978db7602d9701f4cbe1,Moovl,2005,DemoPaper,0
53e9978db7602d9701f4cd24,Multicast,2005,DemoPaper,0
53e9978db7602d9701f4cd25,Microcontrollers,2005,ShortPaper,1
53e9978db7602d9701f4d18b,Musikinformatik,2005,ShortPaper,1
53e9978db7602d9701f4d1ba,Metrics,2005,FullPaper,1
53e9978db7602d9701f4eb6b,Kurzfassungen.,2005,Poster,1
53e9978db7602d9701f4f457,Hello!,2005,FullPaper,1
53e9978db7602d9701f4f460,Hernando,2005,DemoPaper,0
53e9978db7602d9701f4f463,HAT9000,2005,ShortPaper,1
53e9978db7602d9701f4f4b7,Hypertagging.,2005,Poster,1
53e9978db7602d9701f4f53b,HotStepJunk,2005,DemoPaper,0
53e9978db7602d9701f509f5,Inhaltsverzeichnis,2005,FullPaper,1
53e9978db7602d9701f506a4,Informatie2005.,2005,Poster,1
53e9978db7602d9701f507c4,Intrium,2005,FullPaper,1
53e9978db7602d9701f5131a,IssueWeb,2005,Poster,1
53e9978db7602d9701f51877,Wiki,2005,ShortPaper,1
53e9978db7602d9701f51878,Wissensportale,2005,DemoPaper,0
53e9978db7602d9701f5187b,Webometrics,2005,Poster,1
53e9978db7602d9701f51e56,Vestis,2005,FullPaper,1
53e9978db7602d9701f51e57,Volflex,2005,Poster,1
53e9978db7602d9701f51f09,Veridicity,2005,DemoPaper,0
53e9978eb7602d9701f52d71,TextureMontage,2005,FullPaper,1
53e9978eb7602d9701f52d7c,Textbooks,2005,DemoPaper,0
53e9978eb7602d9701f52e03,title],2005,DemoPaper,0
53e9978eb7602d9701f531b9,Text2Onto,2005,ShortPaper,1
53e99792b7602d9701f544bd,SonicTexting,2005,Poster,1
53e99792b7602d9701f544d3,Sonictroller,2005,DemoPaper,0
53e99792b7602d9701f544e0,SpotScents,2005,Poster,1
53e99792b7602d9701f544e1,SUIRIN,2005,DemoPaper,0
53e99792b7602d9701f544ec,Scattershot,2005,Poster,1
53e99792b7602d9701f549e9,Still,2005,DemoPaper,0
53e99792b7602d9701f54bab,SPEAKY,2005,Poster,1
53e99792b7602d9701f54bb4,Softwarelokalisierung,2005,DemoPaper,0
53e99792b7602d9701f54bb5,Sensornetze,2005,FullPaper,1
53e99792b7602d9701f57ec8,Queaps,2005,DemoPaper,0
53e99792b7602d9701f58161,Puppets,2005,DemoPaper,0
53e99792b7602d9701f582ae,P,2005,FullPaper,1
53e99792b7602d9701f58a88,Proteomics,2005,FullPaper,1
53e99792b7602d9701f58a8c,Performability,2005,Poster,1
53e99792b7602d9701f58a99,Personalisierung,2005,ShortPaper,1
53e99792b7602d9701f5a85d,PREVIEW,2005,ShortPaper,1
53e99792b7602d9701f5ae87,x,2005,FullPaper,1
53e99792b7602d9701f5b2c7,A stepwise framework for the normalization of array CGH data.,2005,Poster,1
53e99796b7602d9701f5ba84,65nm Omnibudsman,2005,ShortPaper,1
53e99796b7602d9701f5c17b,Next generation software product line engineering,2005,DemoPaper,0
53e99796b7602d9701f5c1a2,The clinical bioinformatics ontology: a curated semantic network utilizing RefSeq information.,2005,FullPaper,1
53e99796b7602d9701f5c84c,Grand challenges,2005,ShortPaper,1
53e99796b7602d9701f5c853,Goal Change,2005,ShortPaper,1
53e99796b7602d9701f5c860,Geometric Cryptosystem.,2005,DemoPaper,0
53e99796b7602d9701f5c868,Geographical concentration,2005,Poster,1
53e99796b7602d9701f5c8b2,Graph colorings,2005,Poster,1
53e99796b7602d9701f5c828,Green Computing,2005,FullPaper,1
53e99796b7602d9701f5c3fc,ACT! 2005,2005,DemoPaper,0
53e99796b7602d9701f5cc0f,Game development,2005,ShortPaper,1
53e99796b7602d9701f5cc12,Growing designers,2005,Poster,1
53e99796b7602d9701f5cf41,Global Eavesdropping,2005,ShortPaper,1
53e99796b7602d9701f5c598,"Graceful service degradation (or, how to know your payment is late)",2005,Poster,1
53e99796b7602d9701f5cc4e,Graphische Datenverarbeitung,2005,Poster,1
53e99796b7602d9701f5cf91,Guest editors,2005,ShortPaper,1
53e99796b7602d9701f5d20d,Googling Forensics,2005,FullPaper,1
53e99796b7602d9701f5d69d,Galton Board,2005,Poster,1
53e99796b7602d9701f5d9c3,Frobenius maps,2005,Poster,1
53e99796b7602d9701f5dda5,Friedman Legacy,2005,DemoPaper,0
53e99796b7602d9701f5df39,Floyd Gillis,2005,Poster,1
53e99796b7602d9701f5e0b0,Finding Faults,2005,DemoPaper,0
53e99796b7602d9701f5e938,FIRE Station,2005,DemoPaper,0
53e99796b7602d9701f5e9de,Flexible standards.,2005,FullPaper,1
53e99796b7602d9701f5ee0b,Filters rock.,2005,FullPaper,1
53e99796b7602d9701f5eeab,Future Research.,2005,DemoPaper,0
53e99796b7602d9701f5e8f0,Fuzzy systems,2005,DemoPaper,0
53e99796b7602d9701f5e8f1,Frontier search,2005,ShortPaper,1
53e99796b7602d9701f5e8f2,Finiteness spaces,2005,Poster,1
53e99796b7602d9701f5f97b,Function Points,2005,ShortPaper,1
53e99796b7602d9701f5f811,HRI 2006,2005,ShortPaper,1
53e99796b7602d9701f5ffa8,Herding Folksongs,2005,Poster,1
53e99796b7602d9701f5f865,Fuzzy pogroupoids,2005,ShortPaper,1
53e99796b7602d9701f602ac,Hans Dehlinger,2005,Poster,1
53e99796b7602d9701f60986,Hash channels,2005,FullPaper,1
53e99796b7602d9701f6098c,Heterogeneous computing,2005,FullPaper,1
53e99796b7602d9701f60782,Heuristic Bundling.,2005,DemoPaper,0
53e99796b7602d9701f60df1,Hitoshi Akayama,2005,ShortPaper,1
53e99796b7602d9701f60dff,Harmonic Analysis,2005,ShortPaper,1
53e99796b7602d9701f61369,Granular mappings,2005,DemoPaper,0
53e99796b7602d9701f6139d,GCOM missions.,2005,Poster,1
53e99796b7602d9701f60ed5,Holographic Algorithms,2005,ShortPaper,1
53e99796b7602d9701f61ccc,Gregory Garvey,2005,FullPaper,1
53e99796b7602d9701f6235a,Got Spam?,2005,Poster,1
53e99796b7602d9701f62401,Generic substitutions,2005,FullPaper,1
53e9979bb7602d9701f63199,Digital Tapestry,2005,FullPaper,1
53e9979bb7602d9701f6319e,Debugging tools,2005,ShortPaper,1
53e9979bb7602d9701f62f29,IK 2005,2005,DemoPaper,0
53e9979bb7602d9701f631a9,Diagnosing Terminologies,2005,ShortPaper,1
53e9979bb7602d9701f631bb,Digging Trenches,2005,DemoPaper,0
53e9979bb7602d9701f631bf,Decision Trees,2005,Poster,1
53e9979bb7602d9701f63265,Domain Testing.,2005,ShortPaper,1
53e9979bb7602d9701f62fdf,Game Over,2005,DemoPaper,0
53e9979bb7602d9701f63871,Data Warehouses,2005,FullPaper,1
53e9979bb7602d9701f63b5a,Elementary arithmetic,2005,ShortPaper,1
53e9979bb7602d9701f64073,Evolving Benchmarks,2005,DemoPaper,0
53e9979bb7602d9701f644c6,Execution Chain,2005,FullPaper,1
53e9979bb7602d9701f640b1,Epistemic Bubbles,2005,FullPaper,1
53e9979bb7602d9701f645e3,Extremal CSPs,2005,Poster,1
53e9979bb7602d9701f643d1,Elaine Chew,2005,Poster,1
53e9979bb7602d9701f650d1,Doug Easterly,2005,FullPaper,1
53e9979bb7602d9701f654c5,Data Dissemination,2005,ShortPaper,1
53e9979bb7602d9701f655c5,Domain Design.,2005,Poster,1
53e9979bb7602d9701f655d1,Definability degrees,2005,Poster,1
53e9979bb7602d9701f65aea,Deconstructing ghosts,2005,ShortPaper,1
53e9979bb7602d9701f65b3a,Discrepancy Games,2005,DemoPaper,0
53e9979bb7602d9701f65d18,Discontinuous fluids,2005,Poster,1
53e9979bb7602d9701f65d34,Debate Forum,2005,DemoPaper,0
53e9979bb7602d9701f65feb,Digital Inpainting.,2005,Poster,1
53e9979bb7602d9701f65fed,Digital Identity,2005,ShortPaper,1
53e9979bb7602d9701f65d35,Defensive Forecasting.,2005,FullPaper,1
53e9979bb7602d9701f66654,Dolores Kaufman,2005,FullPaper,1
53e9979bb7602d9701f66396,Dynamical Hierarchies,2005,FullPaper,1
53e9979bb7602d9701f66d5a,Digital Licensing,2005,ShortPaper,1
53e9979bb7602d9701f66d5b,David Lu,2005,DemoPaper,0
53e9979bb7602d9701f667c6,Deterministic jumplists,2005,FullPaper,1
53e9979bb7602d9701f66854,Decision making.,2005,Poster,1
53e9979bb7602d9701f66887,Discretization Methods,2005,Poster,1
53e9979bb7602d9701f6694b,Digitial memory,2005,DemoPaper,0
53e9979bb7602d9701f66fc6,Design optimization,2005,ShortPaper,1
53e9979bb7602d9701f67004,Dualistic Ontologies,2005,Poster,1
53e9979bb7602d9701f675bf,Dangerous phase,2005,Poster,1
53e9979bb7602d9701f67218,Distributed Neurosimulation,2005,FullPaper,1
53e9979bb7602d9701f67499,Dual photography,2005,FullPaper,1
53e9979bb7602d9701f6749a,Dirichlet PageRank,2005,FullPaper,1
53e9979bb7602d9701f6749c,Digital papercutting,2005,FullPaper,1
53e9979bb7602d9701f674cb,Diminishing Perimeter,2005,Poster,1
53e9979bb7602d9701f67d26,Deformable Spectrograms.,2005,FullPaper,1
53e9979bb7602d9701f67dee,Deflating skolem,2005,FullPaper,1
53e9979bb7602d9701f682c8,DFM rules!,2005,ShortPaper,1
53e9979bb7602d9701f67c35,David Schmeidler,2005,FullPaper,1
53e9979bb7602d9701f6837f,Domain Realisation.,2005,DemoPaper,0
53e9979bb7602d9701f688b3,Editorial: Utopie,2005,FullPaper,1
53e9979bb7602d9701f68bf0,Fallen art,2005,Poster,1
53e9979bb7602d9701f68c07,Finite Automata,2005,FullPaper,1
53e9979bb7602d9701f6938c,Foreword/Editorial,2005,DemoPaper,0
53e9979bb7602d9701f69c68,Ecce Homology,2005,ShortPaper,1
53e9979bb7602d9701f69c69,Eric Heller,2005,DemoPaper,0
53e9979bb7602d9701f69f1c,Extrovert gadgets,2005,ShortPaper,1
53e9979bb7602d9701f69f29,Electronic Government.,2005,DemoPaper,0
53e9979eb7602d9701f6a45e,Evolving Evolution,2005,DemoPaper,0
53e9979eb7602d9701f6a47d,EIC Editorial,2005,DemoPaper,0
53e9979eb7602d9701f6a17d,Explicit fusions,2005,ShortPaper,1
53e9979eb7602d9701f6a55e,Elementary epimorphisms,2005,DemoPaper,0
53e9979eb7602d9701f6ad73,Embedded interpreters,2005,DemoPaper,0
53e9979eb7602d9701f6ad8c,EPA Informatik,2005,Poster,1
53e9979eb7602d9701f6b21a,Event planner,2005,DemoPaper,0
53e9979eb7602d9701f6bbc6,Editors' note],2005,DemoPaper,0
53e9979eb7602d9701f6b985,Enterprise Ontology,2005,ShortPaper,1
53e9979eb7602d9701f6bf12,Extreme Multimedia,2005,FullPaper,1
53e9979eb7602d9701f6bf22,ErdÅ‘s magic,2005,FullPaper,1
53e9979eb7602d9701f6bf2f,Entangled messages,2005,DemoPaper,0
53e9979eb7602d9701f6bfe4,Evolutionary Morphing,2005,ShortPaper,1
53e9979eb7602d9701f6c45d,Emerging Technologies,2005,FullPaper,1
53e9979eb7602d9701f6c45f,Emerging threats,2005,ShortPaper,1
53e9979eb7602d9701f6c8c4,ENHANCEMENT OF CELL BOUNDARIES IN TRANSMISSION ELECTRON MICROSCOPY IMAGES.,2005,FullPaper,1
53e9979eb7602d9701f6d60b,Chiara Boeri,2005,ShortPaper,1
53e9979eb7602d9701f6db49,Computable analysis,2005,DemoPaper,0
53e9979eb7602d9701f6dd55,Cooperating Aspects,2005,DemoPaper,0
53e9979eb7602d9701f6e5e6,Brigitta Zics,2005,DemoPaper,0
53e9979eb7602d9701f6e8cc,Bertrand Supertraps,2005,DemoPaper,0
53e9979eb7602d9701f6e8cf,BladeCenter solutions,2005,DemoPaper,0
53e9979eb7602d9701f6e8d0,BladeCenter storage,2005,FullPaper,1
53e9979eb7602d9701f6e9e2,Bayesian Sets,2005,DemoPaper,0
53e9979eb7602d9701f6e9f3,Blossoming stories,2005,FullPaper,1
53e9979fb7602d9701f6ef5a,Boveri revisited.,2005,FullPaper,1
53e9979fb7602d9701f6f783,BladeCenter networking,2005,DemoPaper,0
53e9979fb7602d9701f6f378,Brand UX,2005,FullPaper,1
53e9979fb7602d9701f6fc15,Being paintings,2005,ShortPaper,1
53e9979fb7602d9701f6fd1c,Broadcasting Protocols,2005,ShortPaper,1
53e9979fb7602d9701f700d3,Bad peripherals,2005,ShortPaper,1
53e9979fb7602d9701f701a6,Brian Knep,2005,FullPaper,1
53e9979fb7602d9701f704f9,Beyond Metadata,2005,FullPaper,1
53e9979fb7602d9701f70aa1,Bisplit graphs,2005,Poster,1
53e9979fb7602d9701f70ebf,Being Informative,2005,Poster,1
53e997a2b7602d9701f715b3,Bio-CAD,2005,FullPaper,1
53e9979fb7602d9701f70e17,Backtracking intrusions,2005,FullPaper,1
53e9979fb7602d9701f70e18,Breakthrough ideas,2005,Poster,1
53e997a2b7602d9701f71ae7,Biometric Databases,2005,FullPaper,1
53e997a2b7602d9701f71b0b,Bicritical domination,2005,FullPaper,1
53e997a2b7602d9701f71df9,Brian Evans,2005,FullPaper,1
53e997a2b7602d9701f7221d,Discovery channels.,2005,DemoPaper,0
53e997a2b7602d9701f72222,Dependable Computing,2005,ShortPaper,1
53e997a2b7602d9701f720fe,Distributed cognition,2005,FullPaper,1
53e997a2b7602d9701f720ff,David Crawford,2005,FullPaper,1
53e997a2b7602d9701f7210a,Discriminative clustering,2005,ShortPaper,1
53e997a2b7602d9701f729d1,DITA authoring,2005,Poster,1
53e997a2b7602d9701f72f5a,Conditional XPath,2005,Poster,1
53e997a2b7602d9701f72fa7,Challenging wisdom,2005,ShortPaper,1
53e997a2b7602d9701f72fec,Controlling witnesses,2005,DemoPaper,0
53e997a2b7602d9701f7365e,Cubic Tragedy,2005,ShortPaper,1
53e997a2b7602d9701f73850,Chess Tableaux.,2005,FullPaper,1
53e997a2b7602d9701f73ea3,Computer systems,2005,ShortPaper,1
53e997a2b7602d9701f74175,Closest Segments,2005,ShortPaper,1
53e997a2b7602d9701f7417f,Constructive Suprema,2005,ShortPaper,1
53e997a2b7602d9701f74531,Credit Scoring,2005,DemoPaper,0
53e997a2b7602d9701f74c4d,Conference reports.,2005,ShortPaper,1
53e997a2b7602d9701f74c66,Cyclic resultants,2005,Poster,1
53e997a2b7602d9701f74c7d,Conference reportx.,2005,DemoPaper,0
53e997a2b7602d9701f74f3e,Conjunction revisited,2005,Poster,1
53e997a2b7602d9701f75608,Combinatorial optimization,2005,ShortPaper,1
53e997a2b7602d9701f756e3,Countable Ordinals.,2005,ShortPaper,1
53e997a2b7602d9701f75a36,Compromising positions,2005,ShortPaper,1
53e997a2b7602d9701f75a38,City paradise,2005,Poster,1
53e997a2b7602d9701f75a61,Consensus Propagation,2005,FullPaper,1
53e997a2b7602d9701f75a85,Constraint Programming,2005,ShortPaper,1
53e997a2b7602d9701f75d11,Cooperative Pathfinding,2005,FullPaper,1
53e997a2b7602d9701f767c2,Complex mediation,2005,ShortPaper,1
53e997a2b7602d9701f766f7,EICAR 2005,2005,Poster,1
53e997a2b7602d9701f7670f,Editorial 2004,2005,Poster,1
53e997a2b7602d9701f7671f,Ensembl 2005.,2005,ShortPaper,1
53e997a2b7602d9701f76721,ER 2002,2005,ShortPaper,1
53e997a2b7602d9701f76725,EKAW 2004,2005,FullPaper,1
53e997a2b7602d9701f76727,Editorial 23,2005,DemoPaper,0
53e997a2b7602d9701f767b4,Cayley maps,2005,DemoPaper,0
53e997a2b7602d9701f767b7,Cross-mapping,2005,FullPaper,1
53e997a2b7602d9701f767f6,Clustering Methods,2005,DemoPaper,0
53e997a2b7602d9701f7686f,Change Management,2005,DemoPaper,0
53e997a2b7602d9701f770f8,Camera notes,2005,DemoPaper,0
53e997a2b7602d9701f782da,CHR grammars,2005,Poster,1
53e997a6b7602d9701f78b9a,Computerimplementierte Erfindungen,2005,ShortPaper,1
53e997a6b7602d9701f792bc,Computational Finance,2005,Poster,1
53e997a6b7602d9701f792c3,Correlation Finder.,2005,Poster,1
53e997a6b7602d9701f79779,CSCW-Curriculum.,2005,FullPaper,1
53e997a6b7602d9701f796fe,Cayley continuants,2005,Poster,1
53e997a6b7602d9701f79705,Consensus clustering,2005,DemoPaper,0
53e997a6b7602d9701f79753,Contagious Creativity,2005,ShortPaper,1
53e997a6b7602d9701f79691,Counting complexity,2005,Poster,1
53e997a6b7602d9701f79929,Cogent confabulation.,2005,Poster,1
53e997a6b7602d9701f7970a,Cloth capture,2005,ShortPaper,1
53e997a6b7602d9701f79744,Code compression,2005,Poster,1
53e997a6b7602d9701f79a31,Controller Certification,2005,ShortPaper,1
53e997a6b7602d9701f7a7d7,Constrained Declustering,2005,Poster,1
53e997a6b7602d9701f7a7ea,Curated databases,2005,ShortPaper,1
53e997a6b7602d9701f7b122,Beginning Algorithms,2005,ShortPaper,1
53e997a6b7602d9701f7b123,Brian Andrews,2005,FullPaper,1
53e997a6b7602d9701f7a807,Causal Discovery,2005,Poster,1
53e997a6b7602d9701f7b0eb,Efficient algorithms for speeding up the computations of elliptic curve cryptosystems,2005,Poster,1
53e997a6b7602d9701f7b125,Brooks Automation,2005,Poster,1
53e997a6b7602d9701f7b56a,Agreement Technologies,2005,FullPaper,1
53e997a6b7602d9701f7bca6,Achieving synergy,2005,ShortPaper,1
53e997a6b7602d9701f7bd13,Autonome Software,2005,ShortPaper,1
53e997a6b7602d9701f7b6ec,Application Testing.,2005,ShortPaper,1
53e997a6b7602d9701f7be46,Article summaries,2005,Poster,1
53e997a6b7602d9701f7c6ac,Association Rules,2005,Poster,1
53e997a6b7602d9701f7c71d,Application reviews,2005,DemoPaper,0
53e997a6b7602d9701f7c811,Application Realisation.,2005,Poster,1
53e997a6b7602d9701f7d475,Anna Ursyn,2005,ShortPaper,1
53e99784b7602d9701f3f326,458nm,2006,Poster,1
53e99784b7602d9701f3f963,Fernsehen,2006,DemoPaper,0
53e99784b7602d9701f3f969,Fuzzing,2006,DemoPaper,0
53e99784b7602d9701f3f96d,Flickwerk,2006,ShortPaper,1
53e99784b7602d9701f3f669,Folding,2006,FullPaper,1
53e99785b7602d9701f414c7,Deskrama,2006,FullPaper,1
53e99785b7602d9701f414c8,DigiWall,2006,ShortPaper,1
53e99785b7602d9701f414c9,Delivery,2006,DemoPaper,0
53e99785b7602d9701f418b3,DoNet,2006,ShortPaper,1
53e99785b7602d9701f41568,Doomsday.,2006,Poster,1
53e99785b7602d9701f42822,EyeCerts,2006,FullPaper,1
53e99785b7602d9701f4287b,Exploration,2006,Poster,1
53e99785b7602d9701f42777,Editorial],2006,ShortPaper,1
53e99785b7602d9701f42c41,Entropy.,2006,Poster,1
53e99785b7602d9701f43ef3,Bibliography.,2006,DemoPaper,0
53e99785b7602d9701f43f0e,Beloved,2006,Poster,1
53e99785b7602d9701f43f0f,Box,2006,Poster,1
53e99785b7602d9701f43f10,Brush,2006,DemoPaper,0
53e99785b7602d9701f43f11,Biophilia,2006,ShortPaper,1
53e99785b7602d9701f43fd0,Bioinstrumentation,2006,Poster,1
53e99785b7602d9701f440a8,bcfg2,2006,DemoPaper,0
53e99785b7602d9701f442cc,Bursting,2006,DemoPaper,0
53e9978ab7602d9701f45895,Copyrights.,2006,Poster,1
53e9978ab7602d9701f45768,Convergence,2006,DemoPaper,0
53e9978ab7602d9701f4581f,Calidri,2006,Poster,1
53e9978ab7602d9701f45832,CAPs,2006,DemoPaper,0
53e9978ab7602d9701f45833,Carlitopolis,2006,Poster,1
53e9978ab7602d9701f45835,COLLADA,2006,ShortPaper,1
53e9978ab7602d9701f458e5,Coq,2006,FullPaper,1
53e9978ab7602d9701f45ba5,Chair,2006,Poster,1
53e9978ab7602d9701f460a4,Crises,2006,ShortPaper,1
53e9978ab7602d9701f460b0,CoreC++.,2006,DemoPaper,0
53e9978ab7602d9701f47dc9,Approvability,2006,Poster,1
53e9978ab7602d9701f47dcc,AutoCollage,2006,ShortPaper,1
53e9978ab7602d9701f47de2,Accessorizing,2006,FullPaper,1
53e9978ab7602d9701f47e4b,ACL2,2006,ShortPaper,1
53e9978ab7602d9701f47e7b,Ausblick.,2006,Poster,1
53e9978ab7602d9701f48482,AgrarRating,2006,ShortPaper,1
53e9978ab7602d9701f48485,Averaging,2006,DemoPaper,0
53e9978ab7602d9701f48486,Attractor,2006,ShortPaper,1
53e9978ab7602d9701f47ee8,A,2006,Poster,1
53e9978ab7602d9701f48e8d,AirEOD,2006,DemoPaper,0
53e9978ab7602d9701f4a06d,Nuprl,2006,DemoPaper,0
53e9978ab7602d9701f4a0a6,Notes,2006,DemoPaper,0
53e9978ab7602d9701f4a15a,NFSv4,2006,ShortPaper,1
53e9978ab7602d9701f4a327,Neurolinguistics.,2006,Poster,1
53e9978ab7602d9701f4a791,Newproducts,2006,Poster,1
53e9978ab7602d9701f4a03c,Noggin,2006,Poster,1
53e9978ab7602d9701f4a137,Narcolepsy,2006,Poster,1
53e9978ab7602d9701f4b070,OCamlDuce,2006,FullPaper,1
53e9978ab7602d9701f4b2cb,Omega,2006,Poster,1
53e9978ab7602d9701f4aff9,Outsourceful,2006,DemoPaper,0
53e9978ab7602d9701f4affa,OpenVG,2006,FullPaper,1
53e9978ab7602d9701f4affb,OpenMAX,2006,ShortPaper,1
53e9978ab7602d9701f4affc,OpenMP,2006,FullPaper,1
53e9978ab7602d9701f4bc3a,livePic,2006,FullPaper,1
53e9978ab7602d9701f4bc69,Lego,2006,ShortPaper,1
53e9978ab7602d9701f4bf04,LiveDescribe.,2006,Poster,1
53e9978ab7602d9701f4bf08,LUMINESStrategies,2006,Poster,1
53e9978db7602d9701f4cbca,Memorial,2006,DemoPaper,0
53e9978db7602d9701f4cbcb,Moongirl,2006,FullPaper,1
53e9978db7602d9701f4cbcc,Morphovision,2006,FullPaper,1
53e9978db7602d9701f4cc8c,Minlog,2006,Poster,1
53e9978db7602d9701f4cca1,Mizar,2006,ShortPaper,1
53e9978db7602d9701f4cca2,Metamath,2006,Poster,1
53e9978db7602d9701f4d5bf,MILESTONES,2006,FullPaper,1
53e9978db7602d9701f4d198,MATCONT,2006,FullPaper,1
53e9978db7602d9701f4d1a2,Multiagentensimulation,2006,DemoPaper,0
53e9978db7602d9701f4d1b0,Melderegisterauskunft,2006,DemoPaper,0
53e9978db7602d9701f4d1b3,MaRisk,2006,ShortPaper,1
53e9978db7602d9701f4e850,MAIN,2006,ShortPaper,1
53e9978db7602d9701f4e87f,JavaScript,2006,FullPaper,1
53e9978db7602d9701f4e898,Judgmental,2006,Poster,1
53e9978db7602d9701f4eb47,Kuhfo,2006,ShortPaper,1
53e9978db7602d9701f4ec3d,Konsens,2006,DemoPaper,0
53e9978db7602d9701f4f475,Hypertension.,2006,ShortPaper,1
53e9978db7602d9701f4f48f,HOL,2006,ShortPaper,1
53e9978db7602d9701f4f4bd,Handelscontrolling,2006,DemoPaper,0
53e9978db7602d9701f506e6,IMPS,2006,FullPaper,1
53e9978db7602d9701f506ed,Informal,2006,FullPaper,1
53e9978db7602d9701f50827,i,2006,Poster,1
53e9978db7602d9701f5067b,Infoglut,2006,Poster,1
53e9978db7602d9701f506a2,Infrastructure,2006,FullPaper,1
53e9978db7602d9701f509e3,Isochron,2006,DemoPaper,0
53e9978db7602d9701f5179f,Wojna,2006,FullPaper,1
53e9978db7602d9701f51879,Wikipedia,2006,FullPaper,1
53e9978db7602d9701f51e55,VoodooIO,2006,ShortPaper,1
53e9978db7602d9701f51f0a,VoIP,2006,Poster,1
53e9978db7602d9701f5201d,Vermittlungstechnik,2006,Poster,1
53e9978db7602d9701f5202a,Veranstaltungsbesprechungen,2006,FullPaper,1
53e9978eb7602d9701f52945,Unfoldings,2006,Poster,1
53e9978eb7602d9701f52947,Unternehmensportale,2006,ShortPaper,1
53e9978eb7602d9701f52d7d,Theros,2006,FullPaper,1
53e9978eb7602d9701f52d80,TigerboardAG,2006,Poster,1
53e9978eb7602d9701f52d85,Treibgut,2006,ShortPaper,1
53e9978eb7602d9701f52e02,Trends,2006,Poster,1
53e9978eb7602d9701f531be,T,2006,Poster,1
53e9978eb7602d9701f5304e,Thalamus,2006,ShortPaper,1
53e99792b7602d9701f544d9,Sequential?,2006,Poster,1
53e99792b7602d9701f544dc,Suba,2006,DemoPaper,0
53e99792b7602d9701f544dd,Slink,2006,FullPaper,1
53e99792b7602d9701f5490e,Stability,2006,ShortPaper,1
53e99792b7602d9701f545fa,Software.,2006,DemoPaper,0
53e99792b7602d9701f547bc,Spam,2006,ShortPaper,1
53e99792b7602d9701f547be,SNMP,2006,Poster,1
53e99792b7602d9701f547c2,Sociometrics.,2006,Poster,1
53e99792b7602d9701f54b93,Strangeness.,2006,Poster,1
53e99792b7602d9701f54bc4,Selbstbestimmung,2006,FullPaper,1
