editor_id,journal_id
EMO762zfh,555036d97cea80f95415f808
JQO579oym,555037647cea80f954184eb3
SNM850jgt,53a7291320f7420be8bc2f3c
YCY861whj,548261ae582fc50b5e240dd1
RJM781ipk,53a724d120f7420be8b3ba03
HVR264nmi,555036f87cea80f95416b603
FTL938hbe,555036e37cea80f954164af9
UAI302dnc,53909e7b20f70186a0e2a2ed
AWV776aqf,53a7301120f7420be8cd5602
JZI137ifh,55f9843ec35f4fb0d21cf8ee
MGB749nkj,53a72f5620f7420be8c9f15d
LTK254skp,555036f77cea80f95416b5e7
ZRS193xcz,555036d27cea80f95415a4e2
TEE816ljr,5550376b7cea80f95418734d
ZBM094fwb,555037c57cea80f95419809e
GSB725pam,53a7315420f7420be8d391bd
YOU983kns,539feeb8831432abcb3912d4
TZQ618sah,53a72fc620f7420be8cc3071
ZIW791ugg,53a731c520f7420be8d5ffab
DQS456pzp,555037187cea80f954172d35
RCC214wlr,53a7296120f7420be8bd2706
DIH141jqe,55463c680cf2939c2fee6afd
ZFE125xwl,5550370d7cea80f9541705e9
FGI726wfa,53a72ade20f7420be8c0fcab
NMO675qzt,555037d67cea80f95419caa5
JYZ818tsc,53a727d420f7420be8b9ddbe
SFI708dio,53a7312a20f7420be8d28f9b
WHU943gdu,53a72d9320f7420be8c6ab3a
NPU805fpm,555036cf7cea80f954158d3c
SQF748lwy,555036b87cea80f95414c39f
AVZ512sap,593a046d9ed5db23ccac07af
VBZ914zxo,539078ef20f770854f5a844b
WBC680qnf,55f8deb7c35f4f6dfd415ff0
IOL271yhk,553a796e0cf288c3e227433d
XDZ723ymk,53907b7720f770854f5eabd8
RHU000avl,555036b67cea80f95414b7c3
NZL259qwk,53a731f820f7420be8d6f640
MQA363shq,55f8c5a2c35f4f6dfd415975
BAT860tkb,55f8c90ec35f4f6dfd415aaa
MLV883git,53a72e4b20f7420be8c87727
VVW143hxm,55f8c206c35f4f6dfd4157c2
BRN271oxz,5390985c20f70186a0e06e24
OHC503ocy,55f8d230c35f4f6dfd415d36
LHU913ddr,53a7296920f7420be8bd3e9c
PWA968gnm,555036f77cea80f95416b5e6
ONI286sdr,55f8da91c35f4f6dfd415f2a
EOR243gwh,55f96b06c35f4fb0d21cf37b
HBQ378pfm,5736aae6d39c4f40a7947fff
UZL575qgf,5736aaf7d39c4f40a7948465
VLX699lrl,58d87baa9ed5db79c99c0e55
NTV499wdj,592539eb9ed5db8c189e024a
DDI364cth,58a156689ed5dbf2362ff030
